"x","y","dist","rel.angle","behav_fine","behav_coarse","dt","id","obs","time1","SL","TA","tseg","behav","prop"
16.6723424438897,-32.3840337905567,0.672889728005983,2.95386135238597,"Resting","Resting",3600,1,444,444,2,8,4,"Resting",0.693
16.6723463081675,-32.3840301792552,5.28905863622369e-06,-3.12186275155225,"Resting","Resting",3600,1,445,445,1,1,4,"Resting",0.693
16.6683200897498,-32.3871772664005,0.00511024385399765,3.05347227439392,"Resting","Resting",3600,1,446,446,1,8,4,"Resting",0.693
12.3947464018029,-39.5902847420383,8.37545159211734,0.371870602045927,"Transit","Resting",3600,1,447,447,4,5,4,"Resting",0.693
12.4757876244241,-39.4542026048981,0.158385693206771,3.13994055303287,"Resting","Resting",3600,1,448,448,2,8,4,"Resting",0.693
11.6161435770454,-40.9877912647707,1.75809046009685,-3.11536758388466,"Exploratory","Resting",3600,1,449,449,3,1,4,"Resting",0.693
11.6253144276887,-41.0018322002404,0.0167705805023281,1.08948954379164,"Resting","Resting",3600,1,450,450,1,6,4,"Resting",0.693
11.5568306569979,-40.9115653307234,0.113305492278243,-3.0711458588028,"Resting","Resting",3600,1,451,451,2,1,4,"Resting",0.693
11.5568311007539,-40.9115668761424,1.60786787819236e-06,2.77217863981365,"Resting","Resting",3600,1,452,452,1,8,4,"Resting",0.693
11.5563292317673,-40.9083084551121,0.00329684395905882,3.01479398899859,"Resting","Resting",3600,1,453,453,1,8,4,"Resting",0.693
11.7231369530178,-41.3570555475111,0.47874708229436,-2.9385230117913,"Resting","Resting",3600,1,454,454,2,1,4,"Resting",0.693
11.7231458367637,-41.357015260232,4.12551305265319e-05,2.56866510926708,"Resting","Resting",3600,1,455,455,1,8,4,"Resting",0.693
17.1802766557577,-44.3058737313092,6.20290601718725,-1.84917774866279,"Transit","Resting",3600,1,456,456,4,2,4,"Resting",0.693
17.1802323658208,-44.3058515582728,4.95302134987828e-05,-3.11032903801987,"Resting","Resting",3600,1,457,457,1,1,4,"Resting",0.693
17.1815109639366,-44.3061267846554,0.00130788482033735,-2.88945937279395,"Resting","Resting",3600,1,458,458,1,1,4,"Resting",0.693
25.9262938721439,-42.3235408823696,8.96670926101747,0.434968741989128,"Transit","Resting",3600,1,459,459,4,5,4,"Resting",0.693
25.9259507069361,-42.3239126705487,0.000505953367336791,-2.53912867775564,"Resting","Resting",3600,1,460,460,1,1,4,"Resting",0.693
25.9276220137797,-42.3235493425719,0.00171034317728079,2.53024203420213,"Resting","Resting",3600,1,461,461,1,8,4,"Resting",0.693
25.9201151896164,-42.3277260414599,0.00859053098588081,-2.84791998733402,"Resting","Resting",3600,1,462,462,1,1,4,"Resting",0.693
25.9202282132248,-42.3276192656044,0.000155484466700937,-2.89234520494697,"Resting","Resting",3600,1,463,463,1,1,4,"Resting",0.693
25.5827106885952,-42.5311050431979,0.394112345803774,2.92715306271472,"Resting","Resting",3600,1,464,464,2,8,4,"Resting",0.693
26.2128376507837,-41.596933453911,1.12682587239901,-2.70676462229589,"Resting","Resting",3600,1,465,465,3,1,4,"Resting",0.693
26.0831937156717,-41.9345772053643,0.361677830128973,-2.91477435866567,"Resting","Resting",3600,1,466,466,2,1,4,"Resting",0.693
26.0830194766386,-41.9342727480353,0.00035078983134938,-2.25518599144477,"Resting","Resting",3600,1,467,467,1,2,4,"Resting",0.693
26.1604275838055,-42.2765002382937,0.350872726417559,2.844240452948,"Resting","Resting",3600,1,468,468,2,8,4,"Resting",0.693
26.2123762475466,-42.2196776718924,0.0769900494669411,2.17852738682688,"Resting","Resting",3600,1,469,469,2,7,4,"Resting",0.693
32.1968011318943,-36.5301796662152,8.25734392846787,-0.0700371556988424,"Transit","Resting",3600,1,470,470,4,4,4,"Resting",0.693
31.7836831007961,-36.8770471164328,0.539428897667654,3.07989734744663,"Resting","Resting",3600,1,471,471,2,8,4,"Resting",0.693
31.7836831254225,-36.8770471042179,2.74893531676244e-08,2.90359624782196,"Resting","Resting",3600,1,472,472,1,8,4,"Resting",0.693
31.7705486861263,-36.8824284816692,0.0141941085983008,3.06999782630579,"Resting","Resting",3600,1,473,473,1,8,4,"Resting",0.693
31.7918686029612,-36.9089907847977,0.034060164434957,1.85829054172595,"Resting","Resting",3600,1,474,474,1,7,4,"Resting",0.693
31.7749062805227,-36.8907783140842,0.0248880387334565,-3.06806804217891,"Resting","Resting",3600,1,475,475,1,1,4,"Resting",0.693
32.2336487360019,-37.424778617343,0.703989321182902,3.10145544297177,"Resting","Resting",3600,1,476,476,2,8,4,"Resting",0.693
32.233841641503,-37.423207424315,0.00158299086025705,2.30969271800551,"Resting","Resting",3600,1,477,477,1,7,4,"Resting",0.693
32.2338487494791,-37.4232963414746,8.92008105365138e-05,-2.93965791814848,"Resting","Resting",3600,1,478,478,1,1,4,"Resting",0.693
32.1360246191555,-44.0123393324782,6.58976912325215,-0.0946150736730305,"Transit","Resting",3600,1,479,479,4,4,4,"Resting",0.693
32.0855807160659,-43.849679652916,0.170301963330441,-2.82603276821061,"Resting","Resting",3600,1,480,480,2,1,4,"Resting",0.693
32.0863135485305,-43.8493608657417,0.00079916749412805,-1.46119486444196,"Resting","Resting",3600,1,481,481,1,3,4,"Resting",0.693
31.4404661981097,-43.6503670995451,0.675808640837465,2.43239378699394,"Resting","Resting",3600,1,482,482,2,8,4,"Resting",0.693
31.7974403513401,-43.7145403819271,0.362696507077487,-3.02057999290336,"Resting","Resting",3600,1,483,483,2,1,4,"Resting",0.693
31.7908917239253,-43.7117389789377,0.00712266661626142,2.91523591100409,"Resting","Resting",3600,1,484,484,1,8,4,"Resting",0.693
31.8611606079726,-43.7146719928766,0.0703300692166093,-2.77908131139374,"Resting","Resting",3600,1,485,485,2,1,4,"Resting",0.693
42.5212982704752,-48.1700092210046,11.5537251481871,-0.354163084067554,"Transit","Resting",3600,1,486,486,5,4,4,"Resting",0.693
42.5212922687072,-48.1700092866942,6.00212748284262e-06,-2.73476932365257,"Resting","Resting",3600,1,487,487,1,1,4,"Resting",0.693
42.5378546192281,-47.8779984249013,0.292480178575937,-1.63839848504886,"Resting","Resting",3600,1,488,488,2,2,4,"Resting",0.693
42.5819588072499,-48.1464506185546,0.272051024034744,-2.92209908793599,"Resting","Resting",3600,1,489,489,2,1,4,"Resting",0.693
42.5819588023641,-48.1464506061352,1.33458883757152e-08,-2.92962840682553,"Resting","Resting",3600,1,490,490,1,1,4,"Resting",0.693
42.6863791661683,-48.5528389429286,0.419589195116791,3.0182988905376,"Resting","Resting",3600,1,491,491,2,8,4,"Resting",0.693
42.4700019513172,-47.7288532382515,0.851922262075058,-3.13629888047014,"Resting","Resting",3600,1,492,492,3,1,4,"Resting",0.693
42.4697058256767,-47.7633796196015,0.0345276512308634,2.87621581362622,"Resting","Resting",3600,1,493,493,1,8,4,"Resting",0.693
42.600244395931,-47.5651539845833,0.237347257625605,2.56781721446889,"Resting","Resting",3600,1,494,494,2,8,4,"Resting",0.693
42.5634815245692,-47.6370678896878,0.0807658248156066,-3.03181336763349,"Resting","Resting",3600,1,495,495,2,1,4,"Resting",0.693
41.0655297280235,-50.4416632890658,3.17956206717,-0.0179861111137223,"Exploratory","Resting",3600,1,496,496,3,4,4,"Resting",0.693
41.0944675890375,-50.3443762798769,0.101499566289626,-2.9401480026372,"Resting","Resting",3600,1,497,497,2,1,4,"Resting",0.693
42.1746510374609,-46.1624040582994,4.31922307183752,0.0363436307952454,"Exploratory","Resting",3600,1,498,498,4,5,4,"Resting",0.693
42.0929110862115,-46.3552136922453,0.209420568647433,2.99338971053683,"Resting","Resting",3600,1,499,499,2,8,4,"Resting",0.693
47.7098766695855,-44.5831188295274,5.88987457992783,2.27737610556288,"Transit","Resting",3600,1,500,500,4,7,4,"Resting",0.693
47.6849934518482,-44.6230937742692,0.0470868424517612,-2.43318076762049,"Resting","Resting",3600,1,501,501,2,1,4,"Resting",0.693
43.512034604487,-50.135480615454,6.91375398959474,-0.091197363418293,"Transit","Resting",3600,1,502,502,4,4,4,"Resting",0.693
43.5208883090818,-50.1307182231729,0.0100532813195971,2.71227645591359,"Resting","Resting",3600,1,503,503,1,8,4,"Resting",0.693
43.5206800129329,-50.1307836236123,0.000218322016940322,2.95231900140497,"Resting","Resting",3600,1,504,504,1,8,4,"Resting",0.693
47.7348018538773,-51.9221731923858,4.57907190131742,2.43541312363498,"Exploratory","Resting",3600,1,505,505,4,8,4,"Resting",0.693
46.1699720979345,-50.9693992151904,1.832067252233,2.99662702179372,"Resting","Resting",3600,1,506,506,3,8,4,"Resting",0.693
46.1824408186002,-50.9753239500371,0.0138047628752076,-3.03826369010805,"Resting","Resting",3600,1,507,507,1,1,4,"Resting",0.693
46.1168017635822,-50.905634727184,0.095734389461243,2.76986021015412,"Resting","Resting",3600,1,508,508,2,8,4,"Resting",0.693
46.5285919408233,-52.235519399719,1.39217972701651,2.68639444135785,"Resting","Resting",3600,1,509,509,3,8,4,"Resting",0.693
46.5285917605687,-52.2355181974609,1.21569582145472e-06,2.99013375042238,"Resting","Resting",3600,1,510,510,1,8,4,"Resting",0.693
46.5297005505006,-52.2373510804436,0.00214216599300943,-2.74636795100913,"Resting","Resting",3600,1,511,511,1,1,4,"Resting",0.693
46.4424875854194,-52.1312981252459,0.137307430914831,-2.99741588548189,"Resting","Resting",3600,1,512,512,2,1,4,"Resting",0.693
46.4594937081635,-52.1388619215776,0.0186123406839341,-2.67751463360514,"Resting","Resting",3600,1,513,513,1,1,4,"Resting",0.693
46.4280679425315,-52.1299263612332,0.0326714398860214,-3.00012472989649,"Resting","Resting",3600,1,514,514,1,1,4,"Resting",0.693
44.8714724290494,-49.1994046638413,3.31827470404087,-0.805499949976772,"Transit","Resting",3600,1,515,515,4,3,4,"Resting",0.693
44.9233041898196,-49.2468218639999,0.0702490020955785,-2.80001309992638,"Resting","Resting",3600,1,516,516,2,1,4,"Resting",0.693
44.923310640638,-49.2467903371992,3.21799972451383e-05,2.10991617976838,"Resting","Resting",3600,1,517,517,1,7,4,"Resting",0.693
45.9290673103776,-39.9868236985641,9.31442583455148,0.0936386225870498,"Transit","Resting",3600,1,518,518,4,5,4,"Resting",0.693
45.9281696436669,-39.9894016445483,0.00272976391299061,2.9147026506013,"Resting","Resting",3600,1,519,519,1,8,4,"Resting",0.693
45.9284619720893,-39.9877908413919,0.00163711414238008,-2.98603936944137,"Resting","Resting",3600,1,520,520,1,1,4,"Resting",0.693
47.2102508492315,-32.985861105071,7.11828650434503,-0.001531435389583,"Transit","Resting",3600,1,521,521,4,4,4,"Resting",0.693
47.2785327508949,-32.7420734566096,0.253169578814526,-0.0920324740631271,"Resting","Resting",3600,1,522,522,2,4,4,"Resting",0.693
49.4328791915036,-26.2673340343332,6.82374231434212,-0.0481183960237432,"Transit","Resting",3600,1,523,523,4,4,4,"Resting",0.693
50.4633483200339,-26.6657117909392,1.10479476004028,-1.61848817300887,"Exploratory","Resting",3600,1,524,524,3,2,4,"Resting",0.693
54.9532735412915,-29.8229734559601,5.48887326451391,-0.243962186616766,"Transit","Resting",3600,1,525,525,4,4,4,"Resting",0.693
54.9295958634951,-29.8337302207252,0.0260065455999526,-2.10230637509895,"Resting","Resting",3600,1,526,526,1,2,4,"Resting",0.693
54.9400099537982,-29.8293816252644,0.0112855464786664,3.11072800307333,"Resting","Resting",3600,1,527,527,1,8,4,"Resting",0.693
54.9377791260625,-29.8272624485456,0.00307693067058659,1.98629648014988,"Resting","Resting",3600,1,528,528,1,7,4,"Resting",0.693
56.1123594431859,-30.3858191154082,1.3006246466488,-2.82574230437781,"Exploratory","Resting",3600,1,529,529,3,1,4,"Resting",0.693
56.1256155919008,-30.4041983019445,0.0226609791598913,-0.502058210792531,"Resting","Resting",3600,1,530,530,1,4,4,"Resting",0.693
55.1954588420431,-28.9335708504314,1.74009674456612,3.08070817503278,"Resting","Resting",3600,1,531,531,3,8,4,"Resting",0.693
55.247699924619,-29.0244422311361,0.104817644220249,3.0993774837889,"Resting","Resting",3600,1,532,532,2,8,4,"Resting",0.693
61.8758753953807,-40.0692443862982,12.8810079076864,0.0187537606003359,"Transit","Resting",3600,1,533,533,5,5,4,"Resting",0.693
62.3305307929996,-42.2208586173258,2.19912603771231,-0.332260103189816,"Exploratory","Resting",3600,1,534,534,3,4,4,"Resting",0.693
62.3199640897044,-42.2004258301703,0.0230033477883131,-2.87256926399527,"Resting","Resting",3600,1,535,535,1,1,4,"Resting",0.693
62.3305066495821,-42.2151189091502,0.0180840299348721,-2.99647457639015,"Resting","Resting",3600,1,536,536,1,1,4,"Resting",0.693
62.143493497477,-41.9722786193234,0.306505016962943,-3.10773340881613,"Resting","Resting",3600,1,537,537,2,1,4,"Resting",0.693
55.3327247612194,-34.5648822643916,10.0626085851454,0.0872141546600587,"Transit","Resting",3600,1,538,538,5,5,4,"Resting",0.693
55.5828631554539,-34.7499951023829,0.311184798888722,-2.95135400596312,"Resting","Resting",3600,1,539,539,2,1,4,"Resting",0.693
55.5828470317138,-34.7499764782973,2.46339513911078e-05,2.92145866855418,"Resting","Resting",3600,1,540,540,1,8,4,"Resting",0.693
55.5750080784021,-34.7410121466743,0.0119083344960969,0.0049592426362004,"Resting","Resting",3600,1,541,541,1,5,4,"Resting",0.693
54.5007668306219,-33.361244637344,1.748643084862,-0.0569896868549229,"Exploratory","Resting",3600,1,542,542,3,4,4,"Resting",0.693
54.5009375672328,-33.3614563813118,0.000272004592265083,-3.12453535095557,"Resting","Resting",3600,1,543,543,1,1,4,"Resting",0.693
60.772524119259,-41.7009074598277,10.4345216550887,-0.0337875977532169,"Transit","Resting",3600,1,544,544,5,4,4,"Resting",0.693
59.7534244233035,-36.0932009906361,5.69955577522582,2.67655838494304,"Exploratory","Resting",3600,1,545,545,4,8,4,"Resting",0.693
60.3524297885621,-29.6285285587797,6.49236452140611,-0.272164525448538,"Transit","Resting",3600,1,546,546,4,4,4,"Resting",0.693
60.8157244272683,-30.6733255497151,1.14290974032144,-2.63182105539655,"Exploratory","Resting",3600,1,547,547,3,1,4,"Resting",0.693
61.5958357399202,-30.6292751009281,0.781354018461395,1.20982615786417,"Exploratory","Resting",3600,1,548,548,3,6,4,"Resting",0.693
61.5785837100382,-30.6330985530767,0.0176706344363923,-2.97990147367234,"Resting","Resting",3600,1,549,549,1,1,4,"Resting",0.693
61.5785872997431,-30.6330984792685,3.59046365836478e-06,2.94405268747148,"Resting","Resting",3600,1,550,550,1,8,4,"Resting",0.693
61.5847805015294,-30.641794066458,0.0106756257397548,-0.972471864191398,"Resting","Resting",3600,1,551,551,1,3,4,"Resting",0.693
67.5829795456423,-40.8850050589253,11.870204851181,-0.0891350597482186,"Transit","Resting",3600,1,552,552,5,4,4,"Resting",0.693
67.4760648738973,-40.7143318964482,0.201395321257219,-3.11171377080276,"Resting","Resting",3600,1,553,553,2,1,4,"Resting",0.693
67.5248635548723,-40.853006964534,0.147010495453607,2.92032574363072,"Resting","Resting",3600,1,554,554,2,8,4,"Resting",0.693
67.4767051702918,-40.7456957031683,0.11762200823529,-3.05811922908637,"Resting","Resting",3600,1,555,555,2,1,4,"Resting",0.693
67.476713492694,-40.745717418205,2.32552187561235e-05,3.08574811349043,"Resting","Resting",3600,1,556,556,1,8,4,"Resting",0.693
67.2944000621425,-40.5827134252299,0.244557741004656,-2.66632317626771,"Resting","Resting",3600,1,557,557,2,1,4,"Resting",0.693
67.2944969410852,-40.5828667769053,0.000181389817494129,2.86376869688753,"Resting","Resting",3600,1,558,558,1,8,4,"Resting",0.693
67.2487309146711,-40.4223488467443,0.166914753922248,2.8559039491098,"Resting","Resting",3600,1,559,559,2,8,4,"Resting",0.693
67.291100098122,-40.5461040552116,0.130807107333957,-3.08948294895918,"Resting","Resting",3600,1,560,560,2,1,4,"Resting",0.693
67.2619094118693,-40.5278552466817,0.0344255018359752,-2.45936465315048,"Resting","Resting",3600,1,561,561,1,1,4,"Resting",0.693
67.2619575564812,-40.5278872178286,5.77932338471359e-05,3.11410679281088,"Resting","Resting",3600,1,562,562,1,8,4,"Resting",0.693
66.5644911425364,-40.241826034942,0.753850382327585,-2.9446133470597,"Resting","Resting",3600,1,563,563,2,1,4,"Resting",0.693
66.5675224005776,-40.2420626308765,0.00304047742111984,-2.83026687911493,"Resting","Resting",3600,1,564,564,1,1,4,"Resting",0.693
66.5671859167406,-40.2420137994152,0.000340008653081981,3.07537014323144,"Resting","Resting",3600,1,565,565,1,8,4,"Resting",0.693
66.5810269499336,-40.2523676065996,0.0172851243287848,2.64345632637445,"Resting","Resting",3600,1,566,566,1,8,4,"Resting",0.693
64.8067860294777,-39.2511640562033,2.03723817781481,-3.01309519080373,"Resting","Resting",3600,1,567,567,3,1,4,"Resting",0.693
64.8221222938976,-39.2634512466951,0.0196513627144977,2.97988486091892,"Resting","Resting",3600,1,568,568,1,8,4,"Resting",0.693
64.6006002643325,-39.1157910116211,0.266224631852054,-3.05406595231418,"Resting","Resting",3600,1,569,569,2,1,4,"Resting",0.693
64.6113620012346,-39.170265625517,0.0555274575346176,2.35377650607088,"Resting","Resting",3600,1,570,570,2,7,4,"Resting",0.693
64.6107922496383,-39.1600884937616,0.0101930676269912,3.00247421299419,"Resting","Resting",3600,1,571,571,1,8,4,"Resting",0.693
64.6111151779703,-39.1630129256166,0.00294220739959726,-3.08753905825487,"Resting","Resting",3600,1,572,572,1,1,4,"Resting",0.693
64.7811856666247,-38.8227866033975,0.380365510321161,2.56806665668764,"Resting","Resting",3600,1,573,573,2,8,4,"Resting",0.693
64.7802862549548,-38.9146010986794,0.0918189004793236,-2.68784104123727,"Resting","Resting",3600,1,574,574,2,1,4,"Resting",0.693
64.7802773489002,-38.9115359600394,0.00306515157870315,-3.12889141311575,"Resting","Resting",3600,1,575,575,1,1,4,"Resting",0.693
64.8041818043331,-38.9688458993336,0.0620955081422849,-2.74933081713393,"Resting","Resting",3600,1,576,576,2,1,4,"Resting",0.693
64.7999441873008,-38.9294288045257,0.0396442273376972,2.85352098391698,"Resting","Resting",3600,1,577,577,1,8,4,"Resting",0.693
64.8275293748617,-39.3046289599751,0.37621283766237,3.10788611528596,"Resting","Resting",3600,1,578,578,2,8,4,"Resting",0.693
64.8306974744567,-39.2696885740069,0.0350837202510115,2.9777791307441,"Resting","Resting",3600,1,579,579,1,8,4,"Resting",0.693
64.8016081123434,-39.7568655168031,0.488044633799462,-3.11080759237902,"Resting","Resting",3600,1,580,580,2,1,4,"Resting",0.693
64.8005758518483,-39.7574713257595,0.00119689858444015,-0.980443442141954,"Resting","Resting",3600,1,581,581,1,3,4,"Resting",0.693
64.7477171096446,-39.4546364034265,0.30741346231388,-1.92870446536692,"Resting","Resting",3600,1,582,582,2,2,4,"Resting",0.693
64.7560289663302,-39.4826883206439,0.0292574267689104,-3.02633689011,"Resting","Resting",3600,1,583,583,1,1,4,"Resting",0.693
64.7559526034942,-39.4825708916898,0.000140074415915445,-2.85307508840471,"Resting","Resting",3600,1,584,584,1,1,4,"Resting",0.693
64.758129055467,-39.4832112045294,0.00226868766529351,-2.43350267541373,"Resting","Resting",3600,1,585,585,1,1,4,"Resting",0.693
64.6727748962695,-39.4530587424277,0.0905234967458872,3.08814145599608,"Resting","Resting",3600,1,586,586,2,8,4,"Resting",0.693
64.9163637290737,-39.5955380899715,0.282198306060402,2.95191584005153,"Resting","Resting",3600,1,587,587,2,8,4,"Resting",0.693
64.8964577293048,-39.5893577624262,0.0208433508669469,-2.91337665176884,"Resting","Resting",3600,1,588,588,1,1,4,"Resting",0.693
64.8966337615714,-39.5893801059694,0.000177444618902873,-2.96680667435908,"Resting","Resting",3600,1,589,589,1,1,4,"Resting",0.693
72.6187947602454,-43.4270821499909,8.62320865270754,-0.334969168092819,"Transit","Resting",3600,1,590,590,4,4,4,"Resting",0.693
72.392893407702,-43.2630505415175,0.279173404283683,2.97477310088947,"Resting","Resting",3600,1,591,591,2,8,4,"Resting",0.693
75.0447206255912,-27.6593969911428,15.8273873938076,-1.11109476435787,"Transit","Resting",3600,1,592,592,5,3,4,"Resting",0.693
74.7090467547213,-28.0879642315721,0.544377467529575,2.64549166204362,"Exploratory","Resting",3600,1,593,593,2,8,4,"Resting",0.693
75.1104041987829,-27.7364264265721,0.533541588114593,2.95456176974592,"Resting","Resting",3600,1,594,594,2,8,4,"Resting",0.693
75.0985107631658,-27.674034326443,0.0635155726519328,1.03983677966944,"Resting","Resting",3600,1,595,595,2,6,4,"Resting",0.693
75.1024832699422,-27.6882691844338,0.0147787682878852,-3.05781172438597,"Resting","Resting",3600,1,596,596,1,1,4,"Resting",0.693
75.1022314097227,-27.6865089782129,0.0017781337155439,3.01156849450988,"Resting","Resting",3600,1,597,597,1,8,4,"Resting",0.693
74.7285345569456,-27.4261524613583,0.455450165928373,0.820164137985552,"Exploratory","Resting",3600,1,598,598,2,6,4,"Resting",0.693
75.0316701834094,-27.671215264177,0.38980377801783,3.07024604304104,"Resting","Resting",3600,1,599,599,2,8,4,"Resting",0.693
74.794556039037,-27.478179174865,0.305754884242792,3.1381672067751,"Resting","Resting",3600,1,600,600,2,8,4,"Resting",0.693
74.7953966725055,-27.4792310045896,0.00134648074548618,2.92833902345616,"Resting","Resting",3600,1,601,601,1,8,4,"Resting",0.693
73.9261155155424,-28.9302853516759,1.69151069995115,-1.21399381397807,"Exploratory","Resting",3600,1,602,602,3,3,4,"Resting",0.693
73.9264880341124,-28.9298377228942,0.000582358662003973,2.9872554945901,"Resting","Resting",3600,1,603,603,1,8,4,"Resting",0.693
73.8753009033639,-29.0158782657456,0.100115420232995,-2.98419599554862,"Resting","Resting",3600,1,604,604,2,1,4,"Resting",0.693
73.8753865464539,-29.0157503153307,0.000153967683432544,3.08841236331046,"Resting","Resting",3600,1,605,605,1,8,4,"Resting",0.693
73.8660622278887,-29.0392602281737,0.0252914791697663,-2.92931992951248,"Resting","Resting",3600,1,606,606,1,1,4,"Resting",0.693
74.0334843097456,-28.2260219516681,0.830293109610738,-2.96704440316764,"Resting","Resting",3600,1,607,607,3,1,4,"Resting",0.693
74.0151829251947,-28.4929255456344,0.267530314447882,-3.00702054704784,"Resting","Resting",3600,1,608,608,2,1,4,"Resting",0.693
74.0205127789968,-28.4435860906432,0.049626496555611,3.1024478562554,"Resting","Resting",3600,1,609,609,2,8,4,"Resting",0.693
74.0207948960662,-28.4433746842633,0.000352537513321922,-0.820100008077191,"Resting","Resting",3600,1,610,610,1,3,4,"Resting",0.693
73.5935260054777,-28.971686094457,0.679464238209529,-2.89393593325275,"Resting","Resting",3600,1,611,611,2,1,4,"Resting",0.693
73.746051213196,-28.9216687124664,0.160516907180159,2.56772497652157,"Resting","Resting",3600,1,612,612,2,8,4,"Resting",0.693
82.0280925500199,-26.1141304299818,8.74496883427712,0.00995541249588556,"Transit","Resting",3600,1,613,613,4,5,4,"Resting",0.693
82.0103838228881,-26.1192211791891,0.0184259258687839,3.09468201320028,"Resting","Resting",3600,1,614,614,1,8,4,"Resting",0.693
84.088171833551,-30.4146764606755,4.77159712177206,1.74141027407251,"Transit","Resting",3600,1,615,615,4,7,4,"Resting",0.693
84.2239221303654,-30.2048031852945,0.249949864581484,2.11691878828914,"Resting","Resting",3600,1,616,616,2,7,4,"Resting",0.693
83.9411771974464,-30.5838625848187,0.472896104296694,3.07484972801921,"Resting","Resting",3600,1,617,617,2,8,4,"Resting",0.693
75.8233956137604,-37.3882758533789,10.5923754545329,-0.232306750499012,"Transit","Resting",3600,1,618,618,5,4,4,"Resting",0.693
73.3137275259581,-37.5596424035858,2.51551195693095,-0.629433233917821,"Exploratory","Resting",3600,1,619,619,3,4,4,"Resting",0.693
74.0855515774762,-37.867836995047,0.831081387535398,2.69350727764768,"Resting","Resting",3600,1,620,620,3,8,4,"Resting",0.693
74.0124281904091,-37.7070232154274,0.17665814855735,2.37746755758814,"Resting","Resting",3600,1,621,621,2,8,4,"Resting",0.693
74.0176939246384,-37.7174310828737,0.0116641185587929,-3.09996862789127,"Resting","Resting",3600,1,622,622,1,1,4,"Resting",0.693
75.9527687560762,-37.0596918579787,2.0438041714483,1.43006196077225,"Resting","Resting",3600,1,623,623,3,6,4,"Resting",0.693
75.9527358013966,-37.059705028443,3.54890411210891e-05,-3.08903696809719,"Resting","Resting",3600,1,624,624,1,1,4,"Resting",0.693
75.9531964051963,-37.0596636849488,0.000462455559878344,2.85090417011752,"Resting","Resting",3600,1,625,625,1,8,4,"Resting",0.693
75.6884941696903,-37.0614096128134,0.264707993354898,3.05866893111323,"Resting","Resting",3600,1,626,626,2,8,4,"Resting",0.693
75.6884949458139,-37.0614095556717,7.78224273398609e-07,-3.07469653190069,"Resting","Resting",3600,1,627,627,1,1,4,"Resting",0.693
75.6868113626772,-37.0615995958968,0.00169427490843911,-3.10268184868248,"Resting","Resting",3600,1,628,628,1,1,4,"Resting",0.693
75.7839763927969,-37.042914693229,0.0989452811702846,-3.06401376427547,"Resting","Resting",3600,1,629,629,2,1,4,"Resting",0.693
75.7741155352833,-37.0458687445668,0.0102938297154202,-3.04050875230747,"Resting","Resting",3600,1,630,630,1,1,4,"Resting",0.693
75.7746333239199,-37.0458653628235,0.000517799679754677,2.85705824770623,"Resting","Resting",3600,1,631,631,1,8,4,"Resting",0.693
75.5398270290128,-37.0314828310528,0.23524636734309,3.07388530021964,"Resting","Resting",3600,1,632,632,2,8,4,"Resting",0.693
75.5424847465305,-37.0316467394523,0.00266276705092877,3.14117436695768,"Resting","Resting",3600,1,633,633,1,8,4,"Resting",0.693
75.5420245401134,-37.0320819207299,0.000633381946979355,-2.32254155319555,"Resting","Resting",3600,1,634,634,1,2,4,"Resting",0.693
76.910597232752,-43.8160259055673,6.92061321014605,1.01240505146552,"Exploratory","Resting",3600,1,635,635,4,6,4,"Resting",0.693
76.878720183423,-43.7468361333624,0.0761798585696144,-2.90892578429261,"Resting","Resting",3600,1,636,636,2,1,4,"Resting",0.693
76.8788155694866,-43.7469172864472,0.000125237072335404,-2.70747835576135,"Resting","Resting",3600,1,637,637,1,1,4,"Resting",0.693
87.697794348246,-48.7318788705899,11.9121846783294,0.273183430917164,"Transit","Resting",3600,1,638,638,5,5,4,"Resting",0.693
87.1744276016825,-48.7423369740976,0.523471224937413,-2.68984644143822,"Exploratory","Resting",3600,1,639,639,2,1,4,"Resting",0.693
86.0178593346976,-48.9235904017965,1.17068482575328,0.135472471040764,"Exploratory","Resting",3600,1,640,640,3,5,4,"Resting",0.693
86.0178678774758,-48.9235834987763,1.09832029191162e-05,-2.61741258609713,"Resting","Resting",3600,1,641,641,1,1,4,"Resting",0.693
86.006436779669,-48.9485663832682,0.0274738878683419,-2.67954923392078,"Resting","Resting",3600,1,642,642,1,1,4,"Resting",0.693
85.9267044173359,-46.7962681970291,2.15377453139632,-2.67544369868696,"Resting","Resting",3600,1,643,643,3,1,4,"Resting",0.693
86.3469940331951,-48.7747880061877,2.02266754471223,-2.96930607915949,"Resting","Resting",3600,1,644,644,3,1,4,"Resting",0.693
86.3424131791225,-48.7429729795869,0.0321431196626329,3.07527896823792,"Resting","Resting",3600,1,645,645,1,8,4,"Resting",0.693
86.4848183236165,-49.1241396864066,0.406899598876869,-2.92704821576921,"Resting","Resting",3600,1,646,646,2,1,4,"Resting",0.693
86.4935056826575,-49.1101799874177,0.016442122824304,2.22737934378945,"Resting","Resting",3600,1,647,647,1,7,4,"Resting",0.693
86.2259262561952,-49.2842310400236,0.319206075097479,2.70416606387278,"Resting","Resting",3600,1,648,648,2,8,4,"Resting",0.693
74.4507220035149,-51.8928035035075,12.0606834586431,-0.358691912629786,"Transit","Resting",3600,1,649,649,5,4,4,"Resting",0.693
74.4575424097161,-51.8896193906756,0.00752705223023301,-2.92282434126063,"Resting","Resting",3600,1,650,650,1,1,4,"Resting",0.693
