id,x,y,date,burst,state
SNAI01,463668.6661,3123776.07,5/27/2019 7:01,SNAI01.1,2
SNAI01,464178.8416,3124368.973,5/27/2019 8:00,SNAI01.1,2
SNAI01,463712.7571,3123757.435,5/27/2019 9:04,SNAI01.1,1
SNAI01,463712.7459,3123753.779,5/27/2019 10:00,SNAI01.1,1
SNAI01,463716.0511,3123775.926,5/27/2019 11:00,SNAI01.1,1
SNAI01,463707.863,3123761.106,5/27/2019 12:00,SNAI01.1,1
SNAI01,463667.0264,3123785.27,5/27/2019 13:00,SNAI01.1,1
SNAI01,463667.083,3123803.771,5/27/2019 14:03,SNAI01.1,1
SNAI01,463673.6954,3123816.601,5/27/2019 15:00,SNAI01.1,1
SNAI01,463711.1062,3123762.979,5/27/2019 16:00,SNAI01.1,1
SNAI01,463716.0903,3123788.776,5/28/2019 7:00,SNAI01.1,1
SNAI01,463717.685,3123764.842,5/28/2019 8:00,SNAI01.1,1
SNAI01,463671.9375,3123787.138,5/28/2019 9:00,SNAI01.1,1
SNAI01,463712.8528,3123788.786,5/28/2019 10:00,SNAI01.1,1
SNAI01,463662.2286,3123820.403,5/28/2019 11:00,SNAI01.1,1
SNAI01,463654.0743,3123816.661,5/28/2019 12:00,SNAI01.1,1
SNAI01,463667.0715,3123800.004,5/28/2019 13:00,SNAI01.1,1
SNAI01,463721.0183,3123796.183,5/28/2019 14:00,SNAI01.1,1
SNAI01,463593.6171,3123840.886,5/28/2019 15:00,SNAI01.1,1
SNAI01,463706.3025,3123796.228,5/28/2019 16:03,SNAI01.1,1
SNAI01,463613.2551,3123846.365,5/29/2019 7:00,SNAI01.1,1
SNAI01,463681.8042,3123805.498,5/29/2019 8:00,SNAI01.1,1
SNAI01,463591.8702,3123815.079,5/29/2019 9:00,SNAI01.1,1
SNAI01,463727.6194,3123805.358,5/29/2019 10:00,SNAI01.1,1
SNAI01,463696.5596,3123818.414,5/29/2019 11:00,SNAI01.1,1
SNAI01,463715.9888,3123755.542,5/29/2019 12:00,SNAI01.1,1
SNAI01,463673.5883,3123781.594,5/29/2019 13:00,SNAI01.1,1
SNAI01,463647.3603,3123770.596,5/29/2019 14:03,SNAI01.1,1
SNAI01,463709.4272,3123759.329,5/29/2019 15:00,SNAI01.1,1
SNAI01,463606.6084,3123822.345,5/29/2019 16:00,SNAI01.1,1
SNAI01,463671.9205,3123781.599,5/30/2019 7:01,SNAI01.1,1
SNAI01,463673.5826,3123779.711,5/30/2019 8:00,SNAI01.1,1
SNAI01,463715.8988,3123726.074,5/30/2019 9:00,SNAI01.1,1
SNAI01,463606.5914,3123816.806,5/30/2019 10:00,SNAI01.1,2
SNAI01,465031.9347,3123103.526,5/30/2019 11:00,SNAI01.1,2
SNAI01,463706.1671,3123751.916,5/30/2019 12:00,SNAI01.1,1
SNAI01,463716.0227,3123766.62,5/30/2019 13:03,SNAI01.1,1
SNAI01,463622.9865,3123820.523,5/30/2019 14:00,SNAI01.1,1
SNAI01,463714.3945,3123779.586,5/30/2019 15:00,SNAI01.1,1
SNAI01,463650.6994,3123803.821,5/30/2019 16:00,SNAI01.1,1
SNAI01,463711.2189,3123799.869,5/31/2019 7:00,SNAI01.1,1
SNAI01,463711.112,3123764.862,5/31/2019 8:00,SNAI01.1,1
SNAI01,463684.7369,3123705.786,5/31/2019 9:00,SNAI01.1,2
SNAI01,462824.4598,3123117.65,5/31/2019 10:00,SNAI01.1,2
SNAI01,463725.8109,3123759.279,5/31/2019 11:00,SNAI01.1,1
SNAI01,463709.3426,3123731.633,5/31/2019 12:00,SNAI01.1,1
SNAI01,463722.748,3123816.451,5/31/2019 13:01,SNAI01.1,1
SNAI01,463760.1648,3123764.713,5/31/2019 14:00,SNAI01.1,1
SNAI01,463684.9459,3123774.137,5/31/2019 16:03,SNAI01.1,1
SNAI01,463699.4078,3123691.007,6/1/2019 7:01,SNAI01.1,1
SNAI01,463670.2527,3123781.605,6/1/2019 8:00,SNAI01.1,1
SNAI01,463657.2894,3123809.34,6/1/2019 9:00,SNAI01.1,1
SNAI01,463715.1558,3124028.842,6/1/2019 10:00,SNAI01.1,1
SNAI01,463682.2672,3123956.935,6/1/2019 11:00,SNAI01.1,1
SNAI01,463660.8712,3123921.882,6/1/2019 12:03,SNAI01.1,1
SNAI01,463688.936,3123988.265,6/1/2019 13:00,SNAI01.1,1
SNAI01,463593.521,3123809.535,6/1/2019 14:00,SNAI01.1,1
SNAI01,463711.1851,3123788.791,6/1/2019 15:03,SNAI01.1,1
SNAI01,463722.6411,3123781.444,6/1/2019 16:00,SNAI01.1,1
SNAI01,463714.3325,3123759.314,6/2/2019 7:01,SNAI01.1,1
SNAI01,463699.5375,3123733.436,6/2/2019 8:00,SNAI01.1,1
SNAI01,463606.5633,3123807.612,6/2/2019 9:00,SNAI01.1,1
SNAI01,463684.9628,3123779.676,6/2/2019 10:00,SNAI01.1,1
SNAI01,463691.3385,3123715.071,6/2/2019 11:00,SNAI01.1,1
SNAI01,463686.467,3123726.164,6/2/2019 12:00,SNAI01.1,1
SNAI01,463616.4813,3123842.699,6/2/2019 13:00,SNAI01.1,1
SNAI01,463809.2007,3123759.024,6/2/2019 14:07,SNAI01.1,1
SNAI01,463700.1864,3123945.802,6/2/2019 15:00,SNAI01.1,1
SNAI01,463760.8123,3123976.968,6/2/2019 16:02,SNAI01.1,1
SNAI01,463707.6487,3123690.982,6/3/2019 7:00,SNAI01.1,1
SNAI01,463626.1222,3123787.279,6/3/2019 8:00,SNAI01.1,1
SNAI01,463636.1925,3123872.106,6/3/2019 9:00,SNAI01.1,2
SNAI01,460231.9783,3122922.87,6/3/2019 10:00,SNAI01.1,2
SNAI01,463736.3316,3123991.887,6/3/2019 11:04,SNAI01.1,1
SNAI01,463678.962,3123934.789,6/3/2019 12:00,SNAI01.1,1
SNAI01,463695.6763,3124075.097,6/3/2019 13:00,SNAI01.1,1
SNAI01,463700.2145,3123954.997,6/3/2019 14:00,SNAI01.1,1
SNAI01,463868.4795,3123895.437,6/3/2019 15:03,SNAI01.1,1
SNAI01,463647.445,3123798.292,6/3/2019 16:00,SNAI01.1,2
SNAI01,463357.0953,3124035.48,6/4/2019 7:00,SNAI01.1,2
SNAI01,463715.9946,3123757.425,6/4/2019 8:00,SNAI01.1,2
SNAI01,463267.8156,3123177.201,6/4/2019 9:00,SNAI01.1,2
SNAI01,466935.4578,3117263.606,6/4/2019 10:00,SNAI01.1,2
SNAI01,468021.4202,3116540.572,6/4/2019 11:04,SNAI01.1,2
SNAI01,467956.0538,3115961.037,6/4/2019 12:02,SNAI01.1,2
SNAI01,467967.1218,3116426.282,6/4/2019 13:03,SNAI01.1,2
SNAI01,467827.0986,3116666.719,6/4/2019 14:00,SNAI01.1,2
SNAI01,467332.5358,3117092.685,6/4/2019 15:04,SNAI01.1,2
SNAI01,467973.5997,3116389.375,6/4/2019 16:04,SNAI01.1,2
SNAI01,463688.3153,3123785.205,6/5/2019 7:01,SNAI01.1,1
SNAI01,463575.5392,3123800.284,6/5/2019 8:00,SNAI01.1,1
SNAI01,463658.7254,3123733.561,6/5/2019 9:00,SNAI01.1,2
SNAI01,463360.4459,3123531.415,6/5/2019 10:00,SNAI01.1,2
SNAI01,463701.8542,3123945.797,6/5/2019 11:00,SNAI01.1,1
SNAI01,463695.1177,3123892.31,6/5/2019 12:01,SNAI01.1,1
SNAI01,463717.995,3123866.317,6/5/2019 13:00,SNAI01.1,1
SNAI01,463662.5166,3123914.566,6/5/2019 14:03,SNAI01.1,1
SNAI01,463689.8738,3123781.545,6/5/2019 15:00,SNAI01.1,1
SNAI01,463675.7,3123958.838,6/5/2019 16:00,SNAI01.1,1
SNAI01,463709.6303,3123825.797,6/6/2019 7:01,SNAI01.1,1
SNAI01,463636.0006,3123809.405,6/6/2019 8:00,SNAI01.1,1
SNAI01,463711.9353,3124034.391,6/6/2019 9:00,SNAI01.1,1
SNAI01,463726.5943,3124015.846,6/6/2019 10:00,SNAI01.1,1
SNAI01,463755.8114,3123945.632,6/6/2019 11:00,SNAI01.1,1
SNAI01,463710.1549,3123997.506,6/6/2019 12:00,SNAI01.1,1
SNAI01,463621.3527,3123831.606,6/6/2019 13:00,SNAI01.1,1
SNAI01,463695.6028,3124051.058,6/6/2019 14:00,SNAI01.1,1
SNAI01,463664.2576,3123938.489,6/6/2019 15:01,SNAI01.1,1
SNAI01,463693.8751,3123999.328,6/6/2019 16:00,SNAI01.1,1
SNAI01,463716.6263,3123964.252,6/7/2019 7:00,SNAI01.1,1
SNAI01,463574.3188,3123946.187,6/7/2019 8:00,SNAI01.1,2
SNAI01,464068.0158,3123405.511,6/7/2019 10:00,SNAI01.1,2
SNAI01,463668.683,3123781.609,6/7/2019 11:00,SNAI01.1,1
SNAI01,463659.2792,3123914.576,6/7/2019 12:03,SNAI01.1,1
SNAI01,463603.3258,3123807.621,6/7/2019 13:00,SNAI01.1,1
SNAI01,463675.8409,3124004.923,6/7/2019 14:00,SNAI01.1,1
SNAI01,463683.7768,3123905.195,6/7/2019 15:00,SNAI01.1,1
SNAI01,463712.7232,3123746.357,6/7/2019 16:00,SNAI01.1,1
SNAI01,463699.5151,3123726.124,6/8/2019 7:01,SNAI01.1,1
SNAI01,463687.2683,3123988.27,6/8/2019 8:00,SNAI01.1,1
SNAI01,463611.4403,3123798.402,6/8/2019 9:00,SNAI01.1,1
SNAI01,463685.6174,3123993.815,6/8/2019 10:00,SNAI01.1,1
SNAI01,463670.6196,3123901.58,6/8/2019 11:00,SNAI01.1,1
SNAI01,463557.9806,3123960.971,6/8/2019 13:00,SNAI01.1,1
SNAI01,463685.9561,3124104.595,6/8/2019 14:00,SNAI01.1,1
SNAI01,463657.4023,3123846.229,6/8/2019 15:00,SNAI01.1,1
SNAI01,463614.742,3123787.314,6/8/2019 16:02,SNAI01.1,1
SNAI01,463762.0522,3123836.715,6/9/2019 7:01,SNAI01.1,1
SNAI01,463683.9577,3123964.352,6/9/2019 8:00,SNAI01.1,2
SNAI01,464134.5034,3123200.365,6/9/2019 9:00,SNAI01.1,2
SNAI01,463586.2157,3124082.744,6/9/2019 10:00,SNAI01.1,1
SNAI01,463680.4978,3123923.706,6/9/2019 11:00,SNAI01.1,1
SNAI01,463611.5136,3123822.33,6/9/2019 12:00,SNAI01.1,1
SNAI01,463606.4726,3123778.033,6/9/2019 13:00,SNAI01.1,2
SNAI01,463289.5408,3125444.497,6/9/2019 14:03,SNAI01.1,2
SNAI01,463629.8421,3123912.783,6/9/2019 15:00,SNAI01.1,1
SNAI01,463674.1754,3123973.577,6/9/2019 16:00,SNAI01.1,1
SNAI01,463714.3268,3123757.43,6/10/2019 7:01,SNAI01.1,1
SNAI01,463684.0705,3124001.242,6/10/2019 8:00,SNAI01.1,1
SNAI01,463684.0816,3124004.897,6/10/2019 9:00,SNAI01.1,1
SNAI01,463634.7643,3123918.307,6/10/2019 10:00,SNAI01.1,1
SNAI01,463652.7174,3123918.252,6/10/2019 11:00,SNAI01.1,1
SNAI01,463664.1166,3123892.405,6/10/2019 12:00,SNAI01.1,1
SNAI01,463604.9878,3123805.733,6/10/2019 13:12,SNAI01.1,1
SNAI01,463603.3258,3123807.621,6/10/2019 14:00,SNAI01.1,1
SNAI01,463604.9766,3123802.077,6/10/2019 15:00,SNAI01.1,1
SNAI01,463618.0134,3123798.382,6/10/2019 16:00,SNAI01.1,2
SNAI01,463447.4214,3117768.658,6/11/2019 8:01,SNAI01.1,2
SNAI01,462374.0373,3116137.989,6/11/2019 9:00,SNAI01.1,2
SNAI01,461673.1474,3110865.208,6/11/2019 10:00,SNAI01.1,2
SNAI01,459682.7044,3101669.773,6/11/2019 11:05,SNAI01.1,2
SNAI01,448449.3934,3104602.448,6/11/2019 12:03,SNAI01.1,2
SNAI01,436054.8574,3111401.467,6/11/2019 13:05,SNAI01.1,2
SNAI01,423863.1773,3110920.958,6/11/2019 14:00,SNAI01.1,2
SNAI01,414057.0002,3109262.971,6/11/2019 15:03,SNAI01.1,2
SNAI01,415448.4584,3109932.513,6/11/2019 16:06,SNAI01.1,2
SNAI01,415273.7171,3111152.437,6/12/2019 7:00,SNAI01.1,2
SNAI01,415267.5298,3111207.876,6/12/2019 8:00,SNAI01.1,2
SNAI01,414673.1028,3111167.794,6/12/2019 9:00,SNAI01.1,2
SNAI01,408815.3672,3109401.545,6/12/2019 10:00,SNAI01.1,2
SNAI01,414314.2006,3111113.087,6/12/2019 11:01,SNAI01.1,2
SNAI01,416595.2773,3128721.837,6/12/2019 12:07,SNAI01.1,2
SNAI01,422326.4176,3123010.469,6/12/2019 13:00,SNAI01.1,2
SNAI01,421099.336,3119731.869,6/12/2019 14:04,SNAI01.1,2
SNAI01,421140.1156,3119709.441,6/12/2019 15:00,SNAI01.1,2
SNAI01,426794.9243,3114883.633,6/12/2019 16:00,SNAI01.1,2
SNAI01,463685.6401,3124001.237,6/13/2019 8:01,SNAI01.1,1
SNAI01,463655.9267,3123909.047,6/13/2019 9:00,SNAI01.1,1
SNAI01,463690.5172,3123992.027,6/13/2019 10:01,SNAI01.1,1
SNAI01,463678.8323,3123892.36,6/13/2019 11:00,SNAI01.1,1
SNAI01,463627.7446,3123772.429,6/13/2019 12:04,SNAI01.1,1
SNAI01,463659.4937,3123984.7,6/13/2019 13:07,SNAI01.1,1
SNAI01,463680.6953,3123988.291,6/13/2019 14:00,SNAI01.1,1
SNAI01,463679.1314,3123990.179,6/13/2019 15:00,SNAI01.1,1
SNAI01,463677.4806,3123995.723,6/13/2019 16:00,SNAI01.1,1
SNAI01,463690.5226,3123993.8,6/14/2019 7:01,SNAI01.1,1
SNAI01,463564.7972,3124040.38,6/14/2019 8:00,SNAI01.1,2
SNAI01,463720.911,3123761.066,6/14/2019 9:00,SNAI01.1,2
SNAI01,467863.822,3116925.069,6/14/2019 10:02,SNAI01.1,2
SNAI01,465887.7427,3117621.168,6/14/2019 11:01,SNAI01.1,2
SNAI01,465705.4625,3117381.631,6/14/2019 12:03,SNAI01.1,2
SNAI01,446409.5926,3116097.515,6/14/2019 13:05,SNAI01.1,2
SNAI01,424266.0189,3114546.795,6/14/2019 14:03,SNAI01.1,2
SNAI01,408746.2825,3101849.788,6/14/2019 15:04,SNAI01.1,2
SNAI01,408842.1891,3101741.924,6/14/2019 16:00,SNAI01.1,2
SNAI01,408512.688,3101716.738,6/15/2019 7:00,SNAI01.1,2
SNAI01,408509.4593,3101731.608,6/15/2019 8:00,SNAI01.1,2
SNAI01,408574.1149,3092356.423,6/15/2019 9:00,SNAI01.1,2
SNAI01,393974.8702,3073741.27,6/15/2019 10:00,SNAI01.1,2
SNAI01,377297.2338,3049789.554,6/15/2019 11:05,SNAI01.1,2
SNAI01,357023.8669,3036373.785,6/15/2019 12:03,SNAI01.1,2
SNAI01,333990.2714,3042904.224,6/15/2019 13:04,SNAI01.1,2
SNAI01,336561.9445,3038403.883,6/15/2019 14:03,SNAI01.1,2
SNAI01,359180.2729,3035916.753,6/15/2019 15:05,SNAI01.1,2
SNAI01,371752.0496,3018727.983,6/15/2019 16:05,SNAI01.1,2
SNAI01,379543.2552,3007626.238,6/16/2019 7:01,SNAI01.1,2
SNAI01,379438.9428,3007760.195,6/16/2019 8:00,SNAI01.1,2
SNAI01,379427.416,3007756.651,6/16/2019 9:00,SNAI01.1,2
SNAI01,378612.3556,3008163.426,6/16/2019 10:00,SNAI01.1,2
SNAI01,374353.4293,3010720.714,6/16/2019 11:00,SNAI01.1,2
SNAI01,360535.811,3021026.664,6/16/2019 12:01,SNAI01.1,2
SNAI01,358215.7007,3037285.271,6/16/2019 13:02,SNAI01.1,2
SNAI01,357339.8867,3056257.367,6/16/2019 14:00,SNAI01.1,2
SNAI01,353741.301,3062872.738,6/16/2019 15:00,SNAI01.1,2
SNAI01,352080.0252,3062270.424,6/16/2019 16:02,SNAI01.1,2
SNAI01,352178.5851,3062392.998,6/17/2019 7:00,SNAI01.1,2
SNAI01,351920.1255,3062368.44,6/17/2019 8:00,SNAI01.1,2
SNAI01,348642.1351,3062273.938,6/17/2019 9:00,SNAI01.1,2
SNAI01,351942.6389,3065973.207,6/17/2019 10:00,SNAI01.1,2
SNAI01,355421.5571,3082419.548,6/17/2019 11:03,SNAI01.1,2
SNAI01,340052.0366,3107374.175,6/17/2019 12:04,SNAI01.1,2
SNAI01,331561.8888,3134571.679,6/17/2019 13:05,SNAI01.1,2
SNAI01,341094.1424,3157949.854,6/17/2019 14:05,SNAI01.1,2
SNAI01,339655.4529,3172107.743,6/17/2019 15:05,SNAI01.1,2
SNAI01,337661.6516,3168616.382,6/17/2019 16:00,SNAI01.1,1
SNAI01,337698.8378,3168597.357,6/18/2019 7:01,SNAI01.1,1
SNAI01,337667.3866,3168677.26,6/18/2019 8:00,SNAI01.1,1
SNAI01,337627.5624,3168626.055,6/18/2019 9:00,SNAI01.1,2
SNAI01,337539.0109,3169057.759,6/18/2019 10:00,SNAI01.1,2
SNAI01,337638.0969,3169616.084,6/18/2019 11:00,SNAI01.1,2
SNAI01,347054.1175,3177747.529,6/18/2019 12:00,SNAI01.1,2
SNAI01,361345.6202,3180632.668,6/18/2019 13:00,SNAI01.1,2
SNAI01,364176.823,3179138.431,6/18/2019 14:00,SNAI01.1,2
SNAI01,376706.4007,3174789.788,6/18/2019 15:11,SNAI01.1,2
SNAI01,388323.4788,3175271.058,6/18/2019 16:00,SNAI01.1,2
SNAI01,408654.3709,3180113.274,6/19/2019 7:00,SNAI01.1,2
SNAI01,408623.529,3180115.289,6/19/2019 8:00,SNAI01.1,2
SNAI01,408667.2883,3180303.309,6/19/2019 9:00,SNAI01.1,2
SNAI01,408575.748,3180869.23,6/19/2019 10:00,SNAI01.1,2
SNAI01,410119.2284,3183699.267,6/19/2019 11:00,SNAI01.1,2
SNAI01,431532.9555,3197434.315,6/19/2019 12:03,SNAI01.1,2
SNAI01,452206.7646,3201307.838,6/19/2019 13:05,SNAI01.1,2
SNAI01,480667.5824,3226153.474,6/19/2019 14:00,SNAI01.1,2
SNAI01,492739.9627,3247864.619,6/19/2019 15:00,SNAI01.1,1
SNAI01,492710.8599,3247888.681,6/19/2019 16:00,SNAI01.1,1
SNAI01,492809.6032,3247940.36,6/20/2019 7:01,SNAI01.1,1
SNAI01,492788.5447,3247945.913,6/20/2019 8:00,SNAI01.1,1
SNAI01,492798.2601,3247960.643,6/20/2019 9:00,SNAI01.1,2
SNAI01,492712.974,3248610.747,6/20/2019 10:01,SNAI01.1,2
SNAI01,486822.7538,3262026.376,6/20/2019 15:04,SNAI01.1,2
SNAI01,493910.3448,3258550.422,6/20/2019 16:02,SNAI01.1,2
SNAI04,462858.0265,3121802.904,6/2/2019 7:01,SNAI04.1,1
SNAI04,463018.5238,3121887.373,6/2/2019 8:00,SNAI04.1,1
SNAI04,462952.9158,3121835.842,6/2/2019 9:00,SNAI04.1,1
SNAI04,462940.1132,3121915.312,6/2/2019 10:00,SNAI04.1,1
SNAI04,462987.4422,3121894.781,6/2/2019 11:00,SNAI04.1,1
SNAI04,462910.285,3121789.779,6/2/2019 12:00,SNAI04.1,1
SNAI04,462889.0617,3121812.002,6/2/2019 13:00,SNAI04.1,1
SNAI04,462903.7858,3121813.839,6/2/2019 14:00,SNAI04.1,1
SNAI04,462995.6385,3121880.022,6/2/2019 15:00,SNAI04.1,1
SNAI04,462966.0064,3121817.301,6/2/2019 16:03,SNAI04.1,1
SNAI04,462926.7809,3121824.846,6/3/2019 7:01,SNAI04.1,1
SNAI04,462918.5501,3121828.527,6/3/2019 8:00,SNAI04.1,1
SNAI04,462936.5758,3121819.276,6/3/2019 9:00,SNAI04.1,1
SNAI04,463016.9074,3121903.995,6/3/2019 10:00,SNAI04.1,2
SNAI04,461902.2215,3121591.788,6/3/2019 11:00,SNAI04.1,2
SNAI04,461867.8011,3121567.859,6/3/2019 12:03,SNAI04.1,2
SNAI04,462897.3903,3121839.671,6/3/2019 13:00,SNAI04.1,2
SNAI04,462915.4043,3121858.115,6/3/2019 14:00,SNAI04.1,2
SNAI04,461777.8453,3121575.57,6/3/2019 15:03,SNAI04.1,2
SNAI04,461901.8783,3121484.664,6/3/2019 16:00,SNAI04.1,2
SNAI04,462918.5386,3121824.871,6/4/2019 7:02,SNAI04.1,1
SNAI04,462866.0841,3121775.183,6/4/2019 8:00,SNAI04.1,1
SNAI04,462902.2045,3121810.188,6/4/2019 9:00,SNAI04.1,1
SNAI04,462921.8862,3121828.517,6/4/2019 10:00,SNAI04.1,2
SNAI04,463361.9308,3121880.77,6/4/2019 11:00,SNAI04.1,2
SNAI04,462905.4252,3121804.639,6/4/2019 12:00,SNAI04.1,1
SNAI04,462913.5866,3121810.153,6/4/2019 13:00,SNAI04.1,1
SNAI04,462745.2963,3121838.374,6/4/2019 14:00,SNAI04.1,1
SNAI04,462730.5086,3121816.264,6/4/2019 15:00,SNAI04.1,1
SNAI04,462933.2338,3121817.403,6/4/2019 16:00,SNAI04.1,1
SNAI04,462908.761,3121835.98,6/5/2019 7:01,SNAI04.1,1
SNAI04,463002.1145,3121880.001,6/5/2019 8:00,SNAI04.1,1
SNAI04,462941.5395,3121837.761,6/5/2019 9:00,SNAI04.1,1
SNAI04,462827.6087,3122022.678,6/5/2019 10:00,SNAI04.1,1
SNAI04,462956.2806,3121845.027,6/5/2019 11:00,SNAI04.1,1
SNAI04,462786.1784,3121858.519,6/5/2019 12:00,SNAI04.1,1
SNAI04,462906.9491,3121758.439,6/5/2019 13:00,SNAI04.1,1
SNAI04,463008.7748,3121907.676,6/5/2019 14:07,SNAI04.1,1
SNAI04,462921.967,3121854.439,6/5/2019 15:00,SNAI04.1,1
SNAI04,462962.5554,3121780.422,6/5/2019 16:00,SNAI04.1,1
SNAI04,462920.2126,3121826.749,6/6/2019 7:01,SNAI04.1,1
SNAI04,462872.1434,3122144.398,6/6/2019 8:00,SNAI04.1,1
SNAI04,462884.1442,3121808.361,6/6/2019 9:00,SNAI04.1,1
SNAI04,462965.9433,3121797.028,6/6/2019 10:00,SNAI04.1,1
SNAI04,462885.8468,3121819.434,6/6/2019 11:00,SNAI04.1,2
SNAI04,461836.0441,3121364.899,6/6/2019 12:00,SNAI04.1,1
SNAI04,461818.1817,3121394.424,6/6/2019 13:00,SNAI04.1,1
SNAI04,461844.9087,3121558.738,6/6/2019 14:00,SNAI04.1,1
SNAI04,461872.6363,3121545.687,6/6/2019 15:03,SNAI04.1,1
SNAI04,461859.5918,3121547.613,6/6/2019 16:00,SNAI04.1,2
SNAI04,462908.6805,3121810.168,6/7/2019 7:02,SNAI04.1,2
SNAI04,462920.1549,3121808.249,6/7/2019 8:00,SNAI04.1,2
SNAI04,461816.7626,3121471.976,6/7/2019 9:00,SNAI04.1,1
SNAI04,461860.9603,3121484.795,6/7/2019 10:00,SNAI04.1,1
SNAI04,461807.0451,3121501.585,6/7/2019 11:00,SNAI04.1,1
SNAI04,461820.1643,3121492.348,6/7/2019 12:00,SNAI04.1,1
SNAI04,461838.2278,3121525.525,6/7/2019 13:00,SNAI04.1,1
SNAI04,461847.7736,3121442.408,6/7/2019 14:00,SNAI04.1,1
SNAI04,461838.2811,3121542.142,6/7/2019 15:00,SNAI04.1,1
SNAI04,461847.7615,3121438.642,6/7/2019 16:00,SNAI04.1,1
SNAI04,461835.0014,3121529.191,6/8/2019 7:01,SNAI04.1,1
SNAI04,461836.5419,3121519.991,6/8/2019 8:00,SNAI04.1,1
SNAI04,461841.4481,3121519.975,6/8/2019 9:00,SNAI04.1,1
SNAI04,461830.0834,3121525.551,6/8/2019 10:00,SNAI04.1,1
SNAI04,461826.6167,3121484.905,6/8/2019 11:00,SNAI04.1,1
SNAI04,461838.0617,3121473.791,6/8/2019 12:00,SNAI04.1,1
SNAI04,461831.5169,3121483.006,6/8/2019 13:00,SNAI04.1,1
SNAI04,461826.6106,3121483.022,6/8/2019 14:00,SNAI04.1,1
SNAI04,461869.2205,3121490.308,6/8/2019 15:00,SNAI04.1,1
SNAI04,461867.4458,3121457.079,6/8/2019 16:00,SNAI04.1,1
SNAI04,461828.2965,3121488.556,6/9/2019 7:01,SNAI04.1,1
SNAI04,461834.9953,3121527.308,6/9/2019 8:00,SNAI04.1,1
SNAI04,461833.3272,3121527.313,6/9/2019 9:00,SNAI04.1,2
SNAI04,463869.2023,3122519.865,6/9/2019 10:00,SNAI04.1,2
SNAI04,463719.1181,3123173.931,6/9/2019 11:00,SNAI04.1,2
SNAI04,459789.9147,3126613.508,6/9/2019 12:04,SNAI04.1,2
SNAI04,460549.2495,3126369.122,6/9/2019 13:04,SNAI04.1,2
SNAI04,463511.9239,3123850.331,6/9/2019 14:00,SNAI04.1,2
SNAI04,463531.5564,3123854.037,6/9/2019 15:03,SNAI04.1,2
SNAI04,463645.6586,3123759.524,6/9/2019 16:00,SNAI04.1,2
SNAI04,465346.2749,3122696.371,6/10/2019 7:01,SNAI04.1,2
SNAI04,465681.0411,3122525.573,6/10/2019 8:00,SNAI04.1,2
SNAI04,462674.2844,3123721.879,6/10/2019 9:00,SNAI04.1,2
SNAI04,463608.3628,3126507.019,6/10/2019 10:01,SNAI04.1,2
SNAI04,476568.1743,3136317.253,6/10/2019 11:00,SNAI04.1,2
SNAI04,489632.6311,3141204.312,6/10/2019 12:00,SNAI04.1,2
SNAI04,479954.4235,3138465.621,6/10/2019 13:05,SNAI04.1,2
SNAI04,475189.1792,3139248.371,6/10/2019 14:04,SNAI04.1,2
SNAI04,472280.4768,3141812.15,6/10/2019 15:00,SNAI04.1,2
SNAI04,470934.0731,3140063.135,6/10/2019 16:03,SNAI04.1,2
SNAI04,470968.2716,3140026.049,6/11/2019 7:01,SNAI04.1,2
SNAI04,469126.5861,3139454.65,6/11/2019 8:00,SNAI04.1,2
SNAI04,464851.6711,3138395.656,6/11/2019 9:00,SNAI04.1,2
SNAI04,469556.6998,3132754.852,6/11/2019 10:00,SNAI04.1,2
SNAI04,465618.1792,3126805.565,6/11/2019 11:01,SNAI04.1,2
SNAI04,461862.6817,3121501.407,6/11/2019 12:04,SNAI04.1,2
SNAI04,462931.6984,3121828.486,6/11/2019 13:00,SNAI04.1,1
SNAI04,463106.9188,3121914.793,6/11/2019 14:00,SNAI04.1,1
SNAI04,462925.136,3121832.273,6/11/2019 15:00,SNAI04.1,1
SNAI04,462929.9729,3121810.102,6/11/2019 16:00,SNAI04.1,1
SNAI04,463058.9811,3121739.465,6/12/2019 7:01,SNAI04.1,1
SNAI04,462915.3411,3121837.843,6/12/2019 8:00,SNAI04.1,2
SNAI04,463430.8486,3123008.643,6/12/2019 9:00,SNAI04.1,2
SNAI04,452620.0725,3142550.511,6/12/2019 10:03,SNAI04.1,2
SNAI04,442183.2705,3171036.777,6/12/2019 11:04,SNAI04.1,2
SNAI04,440800.9614,3186165.105,6/12/2019 12:05,SNAI04.1,2
SNAI04,443671.0333,3180293.506,6/12/2019 13:00,SNAI04.1,2
SNAI04,441893.6639,3175669.332,6/12/2019 14:00,SNAI04.1,2
SNAI04,441905.0496,3175680.355,6/12/2019 15:00,SNAI04.1,2
SNAI04,449535.8756,3167150.716,6/12/2019 16:03,SNAI04.1,2
SNAI04,463223.3841,3138878.865,6/13/2019 7:01,SNAI04.1,2
SNAI04,465323.0879,3135994.037,6/13/2019 8:00,SNAI04.1,2
SNAI04,468121.7295,3133779.708,6/13/2019 9:00,SNAI04.1,2
SNAI04,478682.2946,3129370.932,6/13/2019 10:00,SNAI04.1,2
SNAI04,484656.0292,3124609.237,6/13/2019 11:05,SNAI04.1,2
SNAI04,478071.2145,3136526.739,6/13/2019 12:03,SNAI04.1,2
SNAI04,477531.7363,3137098.278,6/13/2019 13:00,SNAI04.1,2
SNAI04,464412.2332,3143245.754,6/13/2019 14:04,SNAI04.1,2
