"x","y","true.ac","time1","grid.cell","id","tseg"
8.62561784782416,0.127473235412037,5,123,44,1,1
8.51352315694194,0.679887019609929,5,124,44,1,1
8.07482725767462,-0.612788715060151,5,125,44,1,1
8.0745677045162,-0.502885652165505,5,126,44,1,1
8.18997621647454,-0.442149958153,5,127,44,1,1
7.53130591453449,0.749136246028328,5,128,44,1,1
7.7928533830022,1.06979067750088,5,129,44,1,1
7.6833553907417,1.19670834567342,5,130,44,1,1
7.47906393217878,1.93685565501325,5,131,44,1,1
8.43784870307126,2.02178660506825,5,132,44,1,1
8.19899771979667,1.78454927509996,5,133,44,1,1
6.31802458990051,3.35730131366076,5,134,37,1,1
6.4086657588473,3.25990106613829,5,135,37,1,1
6.71166664089315,3.25121180164061,5,136,37,1,1
6.99958562663317,2.82093092259202,5,137,37,1,1
7.62969829270602,2.90629051653658,5,138,37,1,1
7.82139232018365,2.73407918662509,5,139,37,1,1
9.25207011045125,2.6861867904802,5,140,38,1,1
9.1584679105263,2.91999408106605,5,141,37,1,1
9.05562490652683,2.52637684088634,5,142,37,1,1
6.16211031862223,2.24994834498574,5,143,37,1,1
6.44655149641234,2.59116378559143,5,144,37,1,1
7.04128945523852,2.59006016550344,5,145,37,1,1
7.47340948657281,2.81883227036066,5,146,37,1,1
6.93650495701464,2.99509175044545,5,147,37,1,1
9.05656871341558,0.935931524947603,5,148,44,1,1
6.11368180021628,2.15030411619202,5,149,44,1,1
6.59402586645936,2.5207558519582,5,150,37,1,1
5.7741342068652,3.83534818478852,5,151,37,1,1
5.62562970705693,3.92984372535755,5,152,37,1,1
6.86921842970889,2.87863732805393,5,153,37,1,1
6.89925921955389,2.72175922458686,5,154,37,1,1
7.25911084538025,3.02169993418372,5,155,37,1,1
7.51467252274677,1.7896042249706,5,156,44,1,1
7.86213463681106,2.89270720154054,5,157,37,1,1
7.81335254600905,2.68867343824323,5,158,37,1,1
8.60612315120246,1.15436994555053,5,159,44,1,1
5.78020718121096,4.0170496748193,5,160,37,1,1
5.93018469130688,3.36844727427701,5,161,37,1,1
5.91626341838735,2.6901174113992,5,162,37,1,1
6.46097399385054,2.46500121684294,5,163,37,1,1
6.90419950487932,2.51140296046535,5,164,37,1,1
7.63901451963956,2.20457223429681,5,165,37,1,1
7.80310475469384,1.07675764245622,5,166,44,1,1
7.50926307688925,1.2068031643067,5,167,44,1,1
7.71409761587809,1.27515644415112,5,168,44,1,1
7.76673047301545,2.79654312604445,5,169,37,1,1
7.79902602288612,2.9948167533383,5,170,37,1,1
6.54935018393005,2.71106907573539,5,171,37,1,1
6.7435936995559,2.27232799913004,5,172,37,1,1
6.78000285139443,2.2611481041406,5,173,37,1,1
7.32502180107146,2.5701952933665,5,174,37,1,1
7.3509232845308,2.54418340718319,5,175,37,1,1
6.99532920680258,2.02134700366165,5,176,44,1,1
7.44264048228995,2.65048243627796,5,177,37,1,1
7.56983174525676,2.51905752301169,5,178,37,1,1
7.96185774596028,2.24024634815216,5,179,37,1,1
7.65153412401387,1.45648286865008,5,180,44,1,1
7.7234130395924,1.55977976512772,5,181,44,1,1
9.53444239646092,4.25942594629897,5,182,38,1,1
8.30236528975906,1.68017089590087,5,183,44,1,1
7.56165139617475,1.52212374775155,5,184,44,1,1
7.69558644007131,0.571321772340963,5,185,44,1,1
8.34052594782894,0.886669789797623,5,186,44,1,1
8.32743699941134,1.48444407391819,5,187,44,1,1
8.92755998747281,1.85655215870206,5,188,44,1,1
8.89144193243927,1.8483762143353,5,189,44,1,1
8.36148839839014,2.25205441297344,5,190,37,1,1
8.15630212125775,2.22141948177666,5,191,37,1,1
7.89778838752628,1.97719755122425,5,192,44,1,1
7.98358258152873,1.81000242243616,5,193,44,1,1
8.31631887559486,2.33689146283232,5,194,37,1,1
8.00315285748169,2.34275378727068,5,195,37,1,1
7.44429019454545,1.46935625532411,5,196,44,1,1
8.23587082003125,2.32797813697718,5,197,37,1,1
8.20539881497398,2.13399283988617,5,198,44,1,1
7.87403924732018,1.54882129118639,5,199,44,1,1
8.04859317726607,2.97487632810886,5,200,37,1,1
7.52196461670617,2.76864453727889,5,201,37,1,1
7.67515985493859,2.70462089502595,5,202,37,1,1
6.99557406635541,1.62232088462042,5,203,44,1,1
7.01745105813062,1.6365991778026,5,204,44,1,1
7.45330833690402,1.68828423122469,5,205,44,1,1
7.34229732537003,1.85435577619318,5,206,44,1,1
7.66592625349172,2.13651779586678,5,207,44,1,1
8.67623345963685,3.10913731035379,5,208,37,1,1
8.54375958876096,2.4280066184078,5,209,37,1,1
7.33155589415991,1.56098802468633,5,210,44,1,1
7.517202087298,1.5937292539207,5,211,44,1,1
8.3275475363408,1.32353714551022,5,212,44,1,1
8.51761530128384,1.65773195175812,5,213,44,1,1
8.49917439437904,1.62356032614951,5,214,44,1,1
8.27615211353745,1.86252842131498,5,215,44,1,1
6.71312876566179,2.63763604278611,5,216,37,1,1
7.24044942546854,2.34971042005113,5,217,37,1,1
7.4328421770306,2.6857483462862,5,218,37,1,1
8.10173264443786,2.02612979833991,5,219,44,1,1
7.79242383016093,1.69590253180642,5,220,44,1,1
7.89572976832115,2.13436198148416,5,221,44,1,1
8.36223000970285,1.56808471560124,5,222,44,1,1
8.13104005794426,2.0609352663196,5,223,44,1,1
6.59433687724931,0.783344559090132,5,224,44,1,1
6.78859877996917,1.09419131380249,5,225,44,1,1
6.18752706861166,1.65997446274952,5,226,44,1,1
7.05652551293018,2.98766212615516,5,227,37,1,1
7.05681455305592,2.98523974118419,5,228,37,1,1
7.05980108168399,2.97516190374907,5,229,37,1,1
7.27125291143587,2.35233898357784,5,230,37,1,1
7.85034711981015,2.2391996992929,5,231,37,1,1
8.00698780725164,2.28271133220078,5,232,37,1,1
7.97162604434315,2.25425722788007,5,233,37,1,1
7.96878816987144,2.10931762019307,5,234,44,1,1
7.9750893394581,1.83215991557139,5,235,44,1,1
8.12608097601832,1.89979435776905,5,236,44,1,1
6.64179941311134,1.89126547233254,5,237,44,1,1
7.561582418728,1.67872705131675,5,238,44,1,1
7.74770824163736,1.85125049264267,5,239,44,1,1
7.7997046149123,1.73588152104597,5,240,44,1,1
7.7415512512703,2.74981736478284,5,241,37,1,1
8.02164411591742,2.38514607222184,5,242,37,1,1
6.21488548087119,2.00659072126734,5,243,44,1,1
7.75010692178344,1.73588784665453,5,244,44,1,1
8.22248366268423,2.19209653247992,5,245,44,1,1
8.09887361092511,2.0986828390254,5,246,44,1,1
7.4628139048049,1.78319171350964,5,247,44,1,1
8.2864115463504,1.49686963446068,5,248,44,1,1
8.04187148292767,1.77860687046283,5,249,44,1,1
7.81240407836831,2.46266260126001,5,250,37,1,1
7.66077518946798,1.66015935229314,5,251,44,1,1
9.16140881127917,1.29388119795455,5,252,44,1,1
7.83192536011428,1.68802883601911,5,253,44,1,1
7.90042132757845,1.84625628758192,5,254,44,1,1
8.35385077014893,2.48021432530889,5,255,37,1,1
8.31351449995913,2.33643380143709,5,256,37,1,1
8.19978908641146,1.88484973619178,5,257,44,1,1
7.8371155727563,2.18261099153223,5,258,44,1,1
7.92788428142929,2.12460772076766,5,259,44,1,1
8.78095307098406,1.69372187752487,5,260,44,1,1
8.69487843397374,2.37710071506694,5,261,37,1,1
7.61887486181821,1.10105157386303,5,262,44,1,1
7.47752806972806,1.18527907396965,5,263,44,1,1
9.63226473137659,3.09223995405928,5,264,38,1,1
8.11540418701897,4.48492675513761,5,265,37,1,1
8.16951972780102,3.85777138014677,5,266,37,1,1
8.07958680950327,3.62040606334069,5,267,37,1,1
8.04284293064123,3.58414092526478,5,268,37,1,1
8.10871432461451,3.05855826379282,5,269,37,1,1
5.10771221032283,3.64583372849616,5,270,37,1,1
5.16425028919332,3.62111731278644,5,271,37,1,1
6.97974178071622,3.14391393041912,5,272,37,1,1
7.05367678513857,3.07542285727383,5,273,37,1,1
7.83246413833488,2.98629100275851,5,274,37,1,1
7.83851657497998,2.97917001148189,5,275,37,1,1
7.71038733976887,0.707551084554787,5,276,44,1,1
7.2216322887126,3.06246869365658,5,277,37,1,1
7.53279206011668,3.22769316948002,5,278,37,1,1
8.87851674957817,2.57401579773982,5,279,37,1,1
8.84992322006415,2.53968809578671,5,280,37,1,1
8.85025405270493,2.46431158112084,5,281,37,1,1
8.65536485564576,2.15083796368169,5,282,44,1,1
8.01172520522935,1.93178568103487,5,283,44,1,1
9.29489213108705,1.78241100189823,5,284,45,1,1
7.33901839613852,0.767030071214375,5,285,44,1,1
7.35202040656034,0.767839344601133,5,286,44,1,1
8.87732486998689,1.95638658234703,5,287,44,1,1
8.56335291878399,1.70051555812123,5,288,44,1,1
7.66013046032335,2.63997454129464,5,289,37,1,1
8.04487233403008,2.250662725204,5,290,37,1,1
8.28036621239458,1.80124981651002,5,291,44,1,1
9.54855979100974,3.74910912096377,5,292,38,1,1
9.55788101629008,3.56758416105167,5,293,38,1,1
10.5816284078693,2.42132881283697,5,294,38,1,1
10.37676474692,2.25426658164347,5,295,38,1,1
9.67376986180392,1.60048750899141,5,296,45,1,1
9.27924913210292,1.46620792730978,5,297,45,1,1
9.19584935172453,1.53372504907315,5,298,45,1,1
8.84712555240391,1.60740637214473,5,299,44,1,1
8.00247887140043,1.56600947782561,5,300,44,1,1
8.2693537066284,3.21944318873675,5,301,37,1,1
8.2693673428821,3.21846637690894,5,302,37,1,1
8.28153082529744,3.19253207903742,5,303,37,1,1
8.1388364024468,2.96233171010108,5,304,37,1,1
8.0291774200255,2.62529948466203,5,305,37,1,1
7.97090017734046,2.57671198299706,5,306,37,1,1
6.91965628522576,3.54573858400057,5,307,37,1,1
8.01043077809591,3.09798959757407,5,308,37,1,1
8.01222753871528,3.08273967891501,5,309,37,1,1
7.9472651047704,2.45745652447998,5,310,37,1,1
6.49507360818078,-0.839823776503482,5,311,44,1,1
6.41892482455625,-1.16299970698017,5,312,44,1,1
9.12085475064855,0.762912795482791,5,313,44,1,1
8.936682107722,2.348250863415,5,314,37,1,1
8.40788013170868,2.09660792315116,5,315,44,1,1
8.35995482907198,2.01415653271513,5,316,44,1,1
7.39400523507435,2.00198275948359,5,317,44,1,1
7.71059404756856,1.87057587711735,5,318,44,1,1
8.51258290569191,2.14131513196585,5,319,44,1,1
5.40565263908933,3.28637334213566,5,320,37,1,1
5.84031355363757,2.59423718764599,5,321,37,1,1
5.94520588125381,2.56960048105015,5,322,37,1,1
5.86418783703469,2.36926639887944,5,323,37,1,1
5.64871495571005,2.82022673793746,5,324,37,1,1
6.91582497213424,2.16966905641908,5,325,44,1,1
4.97683766024563,2.78687547738394,5,326,37,1,1
2.98001346601087,3.38696534778654,5,327,36,1,1
3.37275092695705,3.00683824848652,5,328,36,1,1
4.38433236397396,2.87994412498429,5,329,37,1,1
7.28969342143915,2.05173432834252,5,330,44,1,1
7.80356137039046,2.21071922459364,5,331,37,1,1
8.90671245532278,1.08234120157643,5,332,44,1,1
8.55800835351451,1.37160973920479,5,333,44,1,1
8.31408057000015,2.00841114242664,5,334,44,1,1
5.53259346384957,1.4876484177969,5,335,44,1,1
6.88757566976553,3.7782713769869,5,336,37,1,1
7.42326402759261,3.51978143870938,5,337,37,1,1
7.21622428327394,2.38017677358531,5,338,37,1,1
7.35485382070711,2.2900311087076,5,339,37,1,1
7.85278737717248,3.34554778693561,5,340,37,1,1
7.79702468200802,2.17838566000199,5,341,44,1,1
7.93012764030554,0.530556692331218,5,342,44,1,1
7.45365397766085,1.33991544063971,5,343,44,1,1
7.53862665691556,1.64708181890401,5,344,44,1,1
7.69376295350594,1.6974585273996,5,345,44,1,1
7.69230802285499,1.70634460013294,5,346,44,1,1
7.92708643920722,2.04007784710735,5,347,44,1,1
8.1865271160915,1.38172614426573,5,348,44,1,1
8.0855796222736,1.40208308677369,5,349,44,1,1
7.10579387823845,3.00997968709484,5,350,37,1,1
7.27184334492309,2.93457041315345,5,351,37,1,1
7.51899631347759,2.69031173340865,5,352,37,1,1
9.09978171215477,1.83716855310561,5,353,44,1,1
8.95978225886839,2.8639305763728,5,354,37,1,1
8.75080647682342,2.68830183400451,5,355,37,1,1
8.70343838520117,2.63470771219756,5,356,37,1,1
8.61290179816437,2.61290624533131,5,357,37,1,1
7.81528598446404,2.23484095185417,5,358,37,1,1
8.65487179969916,-3.89410499687389,5,359,51,1,1
8.99734475159989,-3.43235950902457,5,360,51,1,1
9.11267498167579,-2.72576639234796,5,361,44,1,1
9.23457757379385,-2.39804085185157,5,362,45,1,1
9.20564447238812,-2.37037376802783,5,363,45,1,1
7.9638464755878,-3.04417648591383,5,364,51,1,1
8.97719940304331,-2.78645323975291,5,365,44,1,1
8.55779921065705,-2.16603299517175,5,366,44,1,1
8.54865372598131,-1.5406123789564,5,367,44,1,1
9.08976860749145,-0.240135844383249,5,368,44,1,1
9.02649885314266,-0.0319897128781667,5,369,44,1,1
9.05009420983994,0.0112592740066179,5,370,44,1,1
9.14249351148528,-0.472910738068224,5,371,44,1,1
8.89115569383819,0.649916025615627,5,372,44,1,1
8.65721287416542,0.929841029311355,5,373,44,1,1
8.657566167007,0.95036434652756,5,374,44,1,1
8.76832476265794,1.45190102702076,5,375,44,1,1
8.01453363951172,3.73481425319527,5,376,37,1,1
7.11860396039395,1.56490844395889,5,377,44,1,1
10.3042701018202,2.49370540174389,5,378,38,1,1
10.2155464240648,2.37345685588827,5,379,38,1,1
9.85337142781903,2.2825876867619,5,380,38,1,1
9.82615736099303,1.93310134039998,5,381,45,1,1
10.4740946092966,4.68361459974716,5,382,38,1,1
9.3309679636702,4.06847770002192,5,383,38,1,1
8.63656886464367,3.61277196477912,5,384,37,1,1
8.65224169163719,3.56804480957204,5,385,37,1,1
8.36773006441826,4.82756923646944,5,386,37,1,1
8.14721973701713,4.65174601570266,5,387,37,1,1
8.05777709291681,4.21557161710272,5,388,37,1,1
7.29971803857007,1.79161312715683,5,389,44,1,1
7.72241941782431,1.51745699173557,5,390,44,1,1
8.34803925979661,2.14058929995894,5,391,44,1,1
7.70346014159965,1.79681121746351,5,392,44,1,1
6.74000295323161,2.90003932009109,5,393,37,1,1
6.07198357777772,3.35372893036448,5,394,37,1,1
6.42811503870558,1.3262711325246,5,395,44,1,1
6.32255115664956,1.87587727742229,5,396,44,1,1
6.27342138789451,1.7710116697806,5,397,44,1,1
6.34951476744788,2.04677792885152,5,398,44,1,1
7.40558556167834,2.10490402909173,5,399,44,1,1
8.22381114835018,1.68981907663803,5,400,44,1,1
7.99453635373939,2.07863293507681,5,401,44,1,1
8.16511231340539,1.76413925596498,5,402,44,1,1
7.75657373252193,2.15024486320096,5,403,44,1,1
7.8802276069873,0.757730466271358,5,404,44,1,1
7.89313829673306,0.882189957781405,5,405,44,1,1
7.95972132108085,1.33933666956589,5,406,44,1,1
8.02881690035138,1.62032339435215,5,407,44,1,1
8.11264231383268,2.18145470777421,5,408,44,1,1
7.13232111495305,2.05925701451062,5,409,44,1,1
9.4807179753428,0.399696605297148,5,410,45,1,1
8.92798113468375,1.20277189547498,5,411,44,1,1
8.50871518174788,1.43144055757375,5,412,44,1,1
8.44456362063721,2.05877127177512,5,413,44,1,1
8.83746228356195,2.34917156400035,5,414,37,1,1
8.31156810412283,2.34092305963293,5,415,37,1,1
7.91307693265472,2.36528577283585,5,416,37,1,1
7.61539622404742,0.083454011673088,5,417,44,1,1
7.60464250821011,0.100204297474366,5,418,44,1,1
7.67877538727139,0.210840409540639,5,419,44,1,1
7.56091813187763,0.913662657208972,5,420,44,1,1
8.13183400216239,1.27708366054328,5,421,44,1,1
8.16260970817456,1.82289289145441,5,422,44,1,1
8.16351153919937,2.19661499812348,5,423,44,1,1
8.12819976933813,1.23293451595331,5,424,44,1,1
8.07147292310247,1.33066420241491,5,425,44,1,1
8.46491397775061,2.13467878737664,5,426,44,1,1
7.26855672853801,1.84383286625977,5,427,44,1,1
7.33199140087762,1.95489741886616,5,428,44,1,1
7.43250941379715,1.99330813052494,5,429,44,1,1
9.14525961500287,2.09449871362258,5,430,44,1,1
8.73277775907142,1.86020656896667,5,431,44,1,1
7.48008604621014,2.63512285760777,5,432,37,1,1
10.2987256686949,1.60019749127256,5,433,45,1,1
9.84130049079429,1.24899466518862,5,434,45,1,1
9.65876370664981,1.18412832784439,5,435,45,1,1
9.06744040546568,1.57450614072357,5,436,44,1,1
7.05867451366863,1.35300435883364,5,437,44,1,1
8.77738685526346,2.68331639315226,5,438,37,1,1
8.95396637691504,1.23069574698168,5,439,44,1,1
8.80758369169814,1.31025265552995,5,440,44,1,1
8.65444460277952,1.41891577442359,5,441,44,1,1
8.02269138186338,2.00453743171285,5,442,44,1,1
6.30169320140643,2.50165584735349,5,443,37,1,1
8.32984394876392,2.04104799595371,5,444,44,1,1
8.58001359376718,2.31014158000898,5,445,37,1,1
8.90591424942347,2.20901023107476,5,446,37,1,1
7.73933351988976,2.02002716974053,5,447,44,1,1
8.15409556243828,1.85239417737838,5,448,44,1,1
8.02042313028488,2.47530805190486,5,449,37,1,1
7.42235531103053,-0.23605007773171,5,450,44,1,1
8.11935505306942,1.8194210808609,5,451,44,1,1
7.02857927647332,2.38463837637516,5,452,37,1,1
7.96562046642382,0.367987590967477,5,453,44,1,1
5.57501723224558,2.40005811864665,5,454,37,1,1
6.00894414842251,2.59227191790925,5,455,37,1,1
6.39323222533477,2.18952743465878,5,456,44,1,1
7.78085078988311,2.67031480956657,5,457,37,1,1
8.5407120924627,-0.329992178074452,5,458,44,1,1
8.77479052418684,1.11176920811238,5,459,44,1,1
8.90813774099616,1.95955282445499,5,460,44,1,1
8.82118407024728,1.79775849852868,5,461,44,1,1
8.39320067239266,1.79891914461854,5,462,44,1,1
8.19461242479361,2.10432765142727,5,463,44,1,1
7.60223502009781,2.32460917575852,5,464,37,1,1
7.76411203722356,2.06410457251847,5,465,44,1,1
7.9397472174215,1.99373959287474,5,466,44,1,1
10.324651417614,1.50780019515684,5,467,45,1,1
10.0104504090898,1.36283604620874,5,468,45,1,1
9.86867105856522,1.36876821251926,5,469,45,1,1
9.83022553865194,1.38408262998261,5,470,45,1,1
9.9967363708632,2.02158137936502,5,471,45,1,1
9.90618696799025,2.05834647918195,5,472,45,1,1
9.69930054647939,2.13440622167352,5,473,45,1,1
7.1622896421778,-2.24187301663618,5,474,44,1,1
7.16413103495389,-1.83784450835107,5,475,44,1,1
6.89936762979689,-0.323706613707729,5,476,44,1,1
7.49652958250278,1.04198596419905,5,477,44,1,1
7.80098469300737,1.59547805425928,5,478,44,1,1
7.97399004346426,1.63561738651361,5,479,44,1,1
7.94607077032289,1.90088035781274,5,480,44,1,1
7.98787285428292,2.06833126358314,5,481,44,1,1
6.3326980981622,3.11489754816365,5,482,37,1,1
5.34731651596392,2.4965782500533,5,483,37,1,1
6.02477269462044,2.84715738483854,5,484,37,1,1
6.06673522647719,2.67038087674982,5,485,37,1,1
7.15188765379419,1.01254432594172,5,486,44,1,1
7.19844108563768,1.08924478613531,5,487,44,1,1
7.23277178335611,1.03964947899071,5,488,44,1,1
7.43266338464187,2.86030062517407,5,489,37,1,1
7.46080577125341,0.340078333348331,5,490,44,1,1
8.19890474395435,0.289492148758848,5,491,44,1,1
7.55101351458134,1.04179454116838,5,492,44,1,1
7.76940955402211,1.38469438210232,5,493,44,1,1
8.19227401596459,2.81001365286045,5,494,37,1,1
8.65631641370456,2.82023738333434,5,495,37,1,1
8.35271612920222,2.25044098924647,5,496,37,1,1
5.98434036518946,2.00568805133821,5,497,44,1,1
6.61364491681306,2.17588584850871,5,498,44,1,1
6.61337801944936,2.23039597295238,5,499,37,1,1
6.8002018133406,2.24777370166328,5,500,37,1,1
6.94236701219068,2.17133228149355,5,501,44,1,1
7.13156951831486,1.92604964036573,5,502,44,1,1
7.80900103863773,1.41615541012928,5,503,44,1,1
7.86246438474141,1.89012683148683,5,504,44,1,1
7.93397191514655,2.15389425674158,5,505,44,1,1
10.5441324515085,3.31518935560415,5,506,38,1,1
10.45139260026,3.31250297337075,5,507,38,1,1
7.78278921092721,2.78424131700838,5,508,37,1,1
8.46319872798876,0.747899562939971,5,509,44,1,1
8.43413927945933,0.757360198649794,5,510,44,1,1
8.32524513536908,0.753282338361928,5,511,44,1,1
8.26359797895426,0.729328391419371,5,512,44,1,1
7.96923720671614,1.23559083495749,5,513,44,1,1
8.78211279915556,2.44933494139061,5,514,37,1,1
8.7174471625444,2.40960559261295,5,515,37,1,1
9.04539906890243,1.56106770667481,5,516,44,1,1
8.75052556774151,1.73288295883153,5,517,44,1,1
8.43135780852285,1.94094336123991,5,518,44,1,1
9.06587805138065,2.93708194008065,5,519,37,1,1
9.29287119868968,3.11363185540277,5,520,38,1,1
7.80177966270594,2.43623195948016,5,521,37,1,1
7.83319525951478,2.41146684731964,5,522,37,1,1
7.79333809512826,1.75004667988564,5,523,44,1,1
8.11502476228191,2.8156614601863,5,524,37,1,1
7.7300262885517,1.19277496544759,5,525,44,1,1
7.80051156347005,3.47608092774115,5,526,37,1,1
7.84602719603257,-0.666207683820073,5,527,44,1,1
7.76061617687136,-0.565515258132796,5,528,44,1,1
7.77665663502733,-0.548757743892992,5,529,44,1,1
7.75109034582106,-0.495174096748602,5,530,44,1,1
7.34059800966337,0.794223837981919,5,531,44,1,1
7.20412477561413,1.49773006714652,5,532,44,1,1
7.23890830541788,1.44301352708712,5,533,44,1,1
6.90249854730241,2.67178238658952,5,534,37,1,1
6.93637074979999,2.60669828793323,5,535,37,1,1
