,x,y,SL,TA,time,true.behav,HMM state,BCPA cluster
536,-186.7150065,-279.427575,0.546028931,-2.874369763,4/11/2020 19:00,Resting,Resting,7
537,-186.7150082,-279.42758,5.19E-06,3.140375466,4/11/2020 20:00,Resting,Resting,7
538,-186.7150038,-279.4275737,7.60E-06,2.855672839,4/11/2020 21:00,Resting,Resting,7
539,-186.9134438,-279.6775521,0.319167084,3.08152074,4/11/2020 22:00,Resting,Resting,7
540,-186.8765633,-279.6452566,0.04902218,2.960977471,4/11/2020 23:00,Resting,Resting,7
541,-187.5497285,-279.745793,0.680631289,2.570631125,4/12/2020 0:00,Resting,Resting,7
542,-187.3530691,-279.8005164,0.204131275,2.721940488,4/12/2020 1:00,Resting,Resting,7
543,-187.4078339,-279.7003844,0.114129837,2.342675882,4/12/2020 2:00,Resting,Resting,7
544,-187.4077587,-279.7005194,0.000154589,-3.133705144,4/12/2020 3:00,Resting,Resting,7
545,-187.4077608,-279.7004642,5.53E-05,2.670781052,4/12/2020 4:00,Resting,Resting,7
546,-187.3427024,-279.7538365,0.084149876,-2.295394553,4/12/2020 5:00,Resting,Resting,7
547,-187.3334142,-279.7489508,0.010494706,1.171277181,4/12/2020 6:00,Resting,Resting,7
548,-187.4933761,-279.7207174,0.162434371,2.482655594,4/12/2020 7:00,Resting,Resting,7
549,-187.3081321,-279.8162706,0.20843644,2.840068143,4/12/2020 8:00,Resting,Resting,7
550,-187.3077887,-279.8156686,0.000693079,1.528717886,4/12/2020 9:00,Resting,Resting,7
551,-187.3077886,-279.8156687,1.93E-07,-1.828362197,4/12/2020 10:00,Resting,Resting,7
552,-187.3161174,-279.8022206,0.01581837,2.901176643,4/12/2020 11:00,Resting,Resting,7
553,-187.3145607,-279.8037821,0.00220495,-2.912236994,4/12/2020 12:00,Resting,Resting,7
554,-187.3181264,-279.8043818,0.003615829,-2.188057633,4/12/2020 13:00,Resting,Resting,7
555,-187.3181115,-279.8043762,1.59E-05,-2.951483154,4/12/2020 14:00,Resting,Resting,7
556,-187.6416507,-279.8370008,0.325179989,2.885375983,4/12/2020 15:00,Resting,Resting,7
557,-187.6413461,-279.8368571,0.000336818,-2.801400659,4/12/2020 16:00,Resting,Resting,7
558,-187.6424859,-279.8376858,0.001409149,-2.953627601,4/12/2020 17:00,Resting,Resting,7
559,-187.491065,-279.6653412,0.229414264,-2.920312091,4/12/2020 18:00,Resting,Resting,7
560,-187.4979289,-279.6702835,0.008458075,2.915710523,4/12/2020 19:00,Resting,Resting,7
561,-187.4963638,-279.6684005,0.002448509,-2.888300035,4/12/2020 20:00,Resting,Resting,7
562,-188.2220071,-280.4583272,1.072633327,3.092035775,4/12/2020 21:00,Resting,Resting,7
563,-188.221942,-280.4582907,7.46E-05,2.824070639,4/12/2020 22:00,Resting,Resting,7
564,-188.2510887,-280.578734,0.123919762,-2.318493124,4/12/2020 23:00,Resting,Resting,7
565,-188.2462367,-280.5645749,0.014967309,3.048890993,4/13/2020 0:00,Resting,Resting,7
566,-189.8869636,-285.2967371,5.008527087,3.137976838,4/13/2020 1:00,Resting,Resting,7
567,-189.8446101,-284.9640855,0.335337065,-2.934483965,4/13/2020 2:00,Resting,Resting,7
568,-189.8348426,-285.0598834,0.096294547,-2.913345811,4/13/2020 3:00,Resting,Resting,7
569,-189.8490891,-285.0154893,0.046624014,-2.932672014,4/13/2020 4:00,Resting,Resting,7
570,-189.8490713,-285.0155465,5.99E-05,3.133703013,4/13/2020 5:00,Resting,Resting,7
571,-190.140067,-284.1549878,0.908427005,-3.118154045,4/13/2020 6:00,Resting,Resting,7
572,-190.1399625,-284.1922764,0.037288715,2.818317821,4/13/2020 7:00,Resting,Resting,7
573,-190.1417158,-284.1895811,0.003215411,-2.567655774,4/13/2020 8:00,Resting,Resting,7
574,-190.1417166,-284.1895835,2.57E-06,2.246539696,4/13/2020 9:00,Resting,Resting,7
575,-190.1512999,-284.1403055,0.050201259,-2.631202093,4/13/2020 10:00,Resting,Resting,7
576,-190.2174552,-284.6453931,0.509401635,2.819279655,4/13/2020 11:00,Resting,Resting,7
577,-190.2267042,-284.56177,0.084133021,-2.90119994,4/13/2020 12:00,Resting,Resting,7
578,-190.2106961,-284.6573852,0.096945953,-3.085864704,4/13/2020 13:00,Resting,Resting,7
579,-190.3331674,-284.4262571,0.26157102,-2.820207976,4/13/2020 14:00,Resting,Resting,7
580,-190.3197511,-284.4530022,0.029921459,3.119280639,4/13/2020 15:00,Resting,Resting,7
581,-190.32156,-284.4493328,0.004091037,3.134651826,4/13/2020 16:00,Resting,Resting,7
582,-190.3215408,-284.4493727,4.43E-05,3.131868007,4/13/2020 17:00,Resting,Resting,7
583,-190.321943,-284.446313,0.003085984,2.824004465,4/13/2020 18:00,Resting,Resting,7
584,-190.31804,-284.4463114,0.003903081,-1.701080698,4/13/2020 19:00,Resting,Resting,7
585,-190.3385742,-284.4498093,0.020830028,-2.973285429,4/13/2020 20:00,Resting,Resting,7
586,-190.3369276,-284.4492961,0.001724699,-3.008208088,4/13/2020 21:00,Resting,Resting,7
587,-190.2857114,-285.6765471,1.228319194,-1.831198718,4/13/2020 22:00,Resting,Resting,7
588,-190.2868532,-285.668259,0.008366355,-3.046392004,4/13/2020 23:00,Resting,Resting,7
589,-190.2842078,-285.8578129,0.189572299,3.018639038,4/14/2020 0:00,Resting,Resting,7
590,-190.2902967,-285.832795,0.025748174,-2.91680598,4/14/2020 1:00,Resting,Resting,7
591,-190.2887709,-285.8362438,0.003771241,-2.963802201,4/14/2020 2:00,Resting,Resting,7
592,-190.2887764,-285.8362363,9.32E-06,-2.920037064,4/14/2020 3:00,Resting,Resting,7
593,-190.2882785,-285.8368422,0.000784245,-3.091743826,4/14/2020 4:00,Resting,Resting,7
594,-190.9383355,-282.0097636,3.881894478,2.621907203,4/14/2020 5:00,Resting,Resting,7
595,-191.381269,-282.4681019,0.63738847,2.20503374,4/14/2020 6:00,Resting,Resting,7
596,-191.3223405,-282.3155938,0.163497127,-2.742009264,4/14/2020 7:00,Resting,Resting,7
597,-191.334406,-282.3646545,0.050522591,-3.014014044,4/14/2020 8:00,Resting,Resting,7
598,-191.065816,-281.272121,1.125064416,-3.141508071,4/14/2020 9:00,Resting,Resting,7
599,-191.0660128,-281.2724538,0.000386636,2.848749497,4/14/2020 10:00,Resting,Resting,8
600,-191.0659097,-281.2722222,0.000253558,-3.026506683,4/14/2020 11:00,Resting,Resting,8
601,-191.42418,-281.9520099,0.768419725,3.07537161,4/14/2020 12:00,Resting,Resting,8
602,-186.4152703,-281.6786362,5.016364131,2.110358858,4/14/2020 13:00,Exploratory,Exploratory,8
603,-187.6837744,-283.4455758,2.175127192,-2.247965104,4/14/2020 14:00,Exploratory,Exploratory,8
604,-187.780578,-283.4290702,0.098200746,-1.117033584,4/14/2020 15:00,Exploratory,Exploratory,8
605,-188.158867,-284.6695816,1.296908273,1.443690799,4/14/2020 16:00,Exploratory,Exploratory,8
606,-186.9590627,-285.0739175,1.266103438,1.541736186,4/14/2020 17:00,Exploratory,Exploratory,8
607,-190.1614451,-280.8096063,5.33287945,2.539968168,4/14/2020 18:00,Exploratory,Exploratory,8
608,-191.7249667,-280.6431517,1.57235705,0.820610945,4/14/2020 19:00,Exploratory,Exploratory,8
609,-191.8218799,-280.9265636,0.299523768,1.347370959,4/14/2020 20:00,Exploratory,Exploratory,8
610,-192.4603404,-281.3833143,0.785017836,-0.620326287,4/14/2020 21:00,Exploratory,Exploratory,8
611,-191.9565443,-280.0242505,1.449436035,-2.546768956,4/14/2020 22:00,Exploratory,Exploratory,8
612,-190.9131206,-279.8487599,1.058078474,-1.049178654,4/14/2020 23:00,Exploratory,Exploratory,8
613,-191.6503509,-278.2046257,1.801856229,1.82569133,4/15/2020 0:00,Exploratory,Exploratory,8
614,-192.1039629,-277.8525722,0.574199922,0.489269269,4/15/2020 1:00,Exploratory,Exploratory,8
615,-192.901204,-276.9923893,1.172820497,-0.163351409,4/15/2020 2:00,Exploratory,Exploratory,8
616,-187.9139124,-279.3715843,5.52572589,-2.763357904,4/15/2020 3:00,Exploratory,Exploratory,8
617,-187.778189,-278.4249394,0.956324894,1.873514596,4/15/2020 4:00,Exploratory,Exploratory,8
618,-187.7932346,-277.1079073,1.317118013,0.153825906,4/15/2020 5:00,Exploratory,Exploratory,8
619,-188.8413675,-276.2399894,1.36083222,0.867754373,4/15/2020 6:00,Exploratory,Exploratory,8
620,-188.5314058,-275.3533376,0.939269754,-1.215484271,4/15/2020 7:00,Exploratory,Exploratory,8
621,-187.7338527,-274.2767158,1.339852791,-0.301275557,4/15/2020 8:00,Exploratory,Exploratory,8
622,-187.1325986,-273.1799475,1.25076265,0.136117979,4/15/2020 9:00,Exploratory,Exploratory,8
623,-189.0281119,-273.9405584,2.042424929,2.453860462,4/15/2020 10:00,Exploratory,Exploratory,8
624,-188.8636308,-274.9098249,0.98312334,1.357291479,4/15/2020 11:00,Exploratory,Exploratory,8
625,-188.7797429,-275.1659407,0.269504126,0.148431321,4/15/2020 12:00,Exploratory,Exploratory,8
626,-190.1005111,-275.8240765,1.475659624,-1.425037931,4/15/2020 13:00,Exploratory,Exploratory,8
627,-190.4074303,-276.6566238,0.887318713,0.755318954,4/15/2020 14:00,Exploratory,Exploratory,8
628,-188.2780662,-280.8463355,4.699773953,0.823407544,4/15/2020 15:00,Exploratory,Exploratory,8
629,-188.4076873,-278.7400315,2.110288602,2.732839758,4/15/2020 16:00,Exploratory,Exploratory,8
630,-185.8967512,-279.9054926,2.768230449,-2.066820299,4/15/2020 17:00,Exploratory,Exploratory,8
631,-185.7895999,-280.4508554,0.555789499,-0.942228694,4/15/2020 18:00,Exploratory,Exploratory,8
632,-189.2549257,-281.488652,3.61738922,-1.473822214,4/15/2020 19:00,Exploratory,Exploratory,8
633,-188.5561023,-281.6777861,0.723965324,2.586298518,4/15/2020 20:00,Exploratory,Exploratory,8
634,-187.9614043,-279.7663953,2.001769391,1.533470936,4/15/2020 21:00,Exploratory,Exploratory,8
635,-186.1110673,-280.9235099,2.182352258,-1.828010159,4/15/2020 22:00,Exploratory,Exploratory,8
636,-191.0506559,-281.7597014,5.009865455,-2.41504538,4/15/2020 23:00,Exploratory,Exploratory,8
637,-189.6263108,-282.4439965,1.580195785,2.526031148,4/16/2020 0:00,Exploratory,Exploratory,8
638,-190.6243956,-284.3161741,2.121608387,-1.612715466,4/16/2020 1:00,Exploratory,Exploratory,8
639,-191.8550255,-285.3276793,1.592982329,-0.393032334,4/16/2020 2:00,Exploratory,Exploratory,8
640,-191.0927708,-285.9161867,0.963002197,1.796143942,4/16/2020 3:00,Exploratory,Exploratory,8
641,-190.3399755,-286.2426399,0.820531816,0.248293193,4/16/2020 4:00,Exploratory,Exploratory,8
642,-191.986923,-286.4709307,1.662694456,-2.594677511,4/16/2020 5:00,Exploratory,Exploratory,8
643,-192.2104559,-287.0999031,0.667512768,1.091587677,4/16/2020 6:00,Exploratory,Exploratory,8
644,-191.6428884,-288.3606942,1.38265216,0.764465318,4/16/2020 7:00,Exploratory,Exploratory,8
645,-191.4510753,-285.9253572,2.442879113,2.63999904,4/16/2020 8:00,Exploratory,Exploratory,8
646,-190.8227486,-286.660552,0.96711216,-2.355810942,4/16/2020 9:00,Exploratory,Exploratory,8
647,-191.4289817,-287.395052,0.952370098,-1.397200803,4/16/2020 10:00,Exploratory,Exploratory,8
648,-190.1639256,-290.1809805,3.059700066,1.116267381,4/16/2020 11:00,Exploratory,Exploratory,8
649,-188.6112333,-289.617051,1.651929134,1.492928959,4/16/2020 12:00,Exploratory,Exploratory,8
650,-189.5556097,-290.2570948,1.140834253,-2.89434225,4/16/2020 13:00,Exploratory,Exploratory,9
651,-191.9272565,-292.238297,3.090286496,0.100307756,4/16/2020 14:00,Exploratory,Exploratory,9
652,-191.7254492,-291.7666645,0.512994494,-2.671052062,4/16/2020 15:00,Resting,Resting,9
653,-191.7264394,-291.7713534,0.004792311,-2.945404558,4/16/2020 16:00,Resting,Resting,9
654,-191.7166904,-291.6068782,0.164763898,-2.992668317,4/16/2020 17:00,Resting,Resting,9
655,-191.7285746,-291.7164576,0.110221938,3.092766622,4/16/2020 18:00,Resting,Resting,9
656,-191.7285744,-291.7164567,8.63E-07,3.116247192,4/16/2020 19:00,Resting,Resting,9
657,-191.7284262,-291.7165608,0.000181159,-2.049432639,4/16/2020 20:00,Resting,Resting,9
658,-191.8022834,-291.0094965,0.710911279,2.286887207,4/16/2020 21:00,Resting,Resting,9
659,-191.8033676,-291.0201069,0.01066571,2.935685739,4/16/2020 22:00,Resting,Resting,9
660,-191.7971718,-290.978659,0.04190841,3.095036787,4/16/2020 23:00,Resting,Resting,9
661,-191.7971726,-290.9786697,1.07E-05,-3.06179856,4/17/2020 0:00,Resting,Resting,9
662,-191.797206,-290.9786456,4.13E-05,-2.126489733,4/17/2020 1:00,Resting,Resting,9
663,-191.6355759,-291.1483415,0.234352315,2.956138774,4/17/2020 2:00,Resting,Resting,9
664,-191.6744813,-291.1186608,0.048934371,-2.983558265,4/17/2020 3:00,Resting,Resting,9
665,-191.6670603,-291.122564,0.008384811,-2.974098635,4/17/2020 4:00,Resting,Resting,9
666,-191.6671576,-291.1225524,9.79E-05,-2.776181072,4/17/2020 5:00,Resting,Resting,9
667,-191.6666732,-291.1226268,0.00049007,3.108083316,4/17/2020 6:00,Resting,Resting,9
668,-189.7805559,-289.6463539,2.395165997,0.816412345,4/17/2020 7:00,Resting,Resting,9
669,-189.4873555,-289.2075644,0.527733529,0.317625203,4/17/2020 8:00,Resting,Resting,9
670,-189.7897185,-289.6508027,0.536547823,3.132000422,4/17/2020 9:00,Resting,Resting,9
671,-189.6670044,-288.643095,1.015151976,-2.664113828,4/17/2020 10:00,Resting,Resting,9
672,-189.4927752,-288.9725955,0.372728275,-2.534017955,4/17/2020 11:00,Resting,Resting,9
673,-189.4957641,-288.966648,0.006656291,3.120876141,4/17/2020 12:00,Resting,Resting,9
674,-189.4298813,-289.1319125,0.17791268,3.055256099,4/17/2020 13:00,Resting,Resting,9
675,-189.4302083,-289.1310777,0.00089662,3.135642481,4/17/2020 14:00,Resting,Resting,9
676,-189.4249342,-289.1363607,0.007465027,-2.730419912,4/17/2020 15:00,Resting,Resting,9
677,-189.4830913,-289.2664631,0.142509269,-1.204930213,4/17/2020 16:00,Resting,Resting,9
678,-187.344987,-285.718503,4.142403946,3.019606991,4/17/2020 17:00,Resting,Resting,9
679,-187.416882,-285.8156213,0.120833955,3.046689836,4/17/2020 18:00,Resting,Resting,9
680,-187.416882,-285.8156213,1.83E-08,-3.013191064,4/17/2020 19:00,Resting,Resting,9
681,-187.6427572,-286.6385438,0.853358772,-2.900623083,4/17/2020 20:00,Resting,Resting,9
682,-187.6427526,-286.6385343,1.06E-05,2.952172861,4/17/2020 21:00,Resting,Resting,9
683,-187.6413689,-286.6404102,0.002331012,-2.048774207,4/17/2020 22:00,Resting,Resting,9
684,-187.5140259,-286.6327589,0.12757268,0.995292416,4/17/2020 23:00,Resting,Resting,9
685,-187.5267686,-286.6342145,0.012825588,-3.087864251,4/18/2020 0:00,Resting,Resting,9
686,-186.8150152,-286.4583633,0.73315514,-3.013116757,4/18/2020 1:00,Resting,Resting,9
687,-186.9827142,-286.4500944,0.167902687,2.850107742,4/18/2020 2:00,Resting,Resting,9
688,-186.487533,-286.5347353,0.502362889,3.02156769,4/18/2020 3:00,Resting,Resting,9
689,-186.5991604,-286.4527586,0.138494902,2.677457946,4/18/2020 4:00,Resting,Resting,9
690,-186.4610455,-286.4287979,0.140177841,-2.336390825,4/18/2020 5:00,Resting,Resting,9
691,-186.5286912,-286.5043133,0.101382984,-2.473053457,4/18/2020 6:00,Resting,Resting,9
692,-186.4359428,-286.3613411,0.170421022,-2.986582296,4/18/2020 7:00,Resting,Resting,9
693,-186.4363764,-286.3620663,0.000845002,-3.10500667,4/18/2020 8:00,Resting,Resting,9
694,-186.2878742,-286.0826764,0.316404263,-3.09125297,4/18/2020 9:00,Resting,Resting,9
695,-186.2875968,-286.1179375,0.035262195,-2.645180247,4/18/2020 10:00,Resting,Resting,9
696,-186.287592,-286.1164057,0.001531779,3.130584908,4/18/2020 11:00,Resting,Resting,9
697,-186.4314677,-286.8167187,0.714939522,2.942109565,4/18/2020 12:00,Resting,Resting,9
698,-186.4307457,-286.8137943,0.003012252,3.102175741,4/18/2020 13:00,Resting,Resting,9
699,-186.4512053,-287.0759613,0.262964113,-2.977432793,4/18/2020 14:00,Resting,Resting,9
700,-186.874536,-287.3290655,0.493224789,-0.954049037,4/18/2020 15:00,Resting,Resting,9
701,-186.4265114,-287.0796052,0.512792853,3.110776938,4/18/2020 16:00,Resting,Resting,9
702,-183.8853466,-286.4366099,2.621251863,-0.260219111,4/18/2020 17:00,Exploratory,Exploratory,9
703,-183.6851916,-285.3444884,1.110311399,1.141706135,4/18/2020 18:00,Exploratory,Exploratory,9
704,-182.6667107,-286.7143878,1.707023078,-2.321022815,4/18/2020 19:00,Exploratory,Exploratory,9
705,-181.6418235,-289.2455371,2.730771064,-0.254577883,4/18/2020 20:00,Exploratory,Exploratory,9
706,-180.9985397,-289.4094531,0.663839248,0.936562788,4/18/2020 21:00,Exploratory,Exploratory,9
707,-184.891685,-286.0031934,5.172928142,2.672299687,4/18/2020 22:00,Exploratory,Exploratory,9
708,-179.1821367,-283.261313,6.333786393,-1.975093318,4/18/2020 23:00,Exploratory,Exploratory,10
709,-178.3108243,-283.9528717,1.112402169,-1.118590905,4/19/2020 0:00,Exploratory,Exploratory,10
710,-178.3790056,-283.1216129,0.834050296,2.323521202,4/19/2020 1:00,Exploratory,Exploratory,10
711,-177.5492931,-281.6397515,1.698333278,-0.592260189,4/19/2020 2:00,Exploratory,Exploratory,10
712,-176.6696906,-281.6965163,0.881432316,-1.124819929,4/19/2020 3:00,Exploratory,Exploratory,10
713,-177.7930328,-280.4093518,1.708417473,2.352782304,4/19/2020 4:00,Exploratory,Exploratory,10
714,-178.5033736,-284.8279891,4.475370327,2.264655544,4/19/2020 5:00,Exploratory,Exploratory,10
715,-176.7916409,-283.0093255,2.497511981,2.545870241,4/19/2020 6:00,Exploratory,Exploratory,10
716,-175.6792032,-282.9349194,1.114923318,-0.748891423,4/19/2020 7:00,Exploratory,Exploratory,10
717,-182.4504285,-289.5456427,9.463147213,-2.434973985,4/19/2020 8:00,Exploratory,Exploratory,10
718,-186.04876,-288.0950637,3.879712489,-1.156602647,4/19/2020 9:00,Exploratory,Exploratory,10
719,-185.9501723,-286.8877149,1.211367288,-1.269074105,4/19/2020 10:00,Exploratory,Exploratory,10
720,-186.1841585,-287.1631328,0.361392594,2.518825223,4/19/2020 11:00,Exploratory,Exploratory,10
721,-185.7203271,-287.4185815,0.52952202,1.771631211,4/19/2020 12:00,Exploratory,Exploratory,10
722,-186.8195012,-289.2813801,2.162915241,-1.600471228,4/19/2020 13:00,Exploratory,Exploratory,10
723,-186.2306139,-289.5981509,0.668679262,1.610362522,4/19/2020 14:00,Exploratory,Exploratory,10
724,-184.7056151,-290.054399,1.591786302,0.20281313,4/19/2020 15:00,Exploratory,Exploratory,10
725,-184.2967461,-292.5097825,2.489193005,-1.115087188,4/19/2020 16:00,Exploratory,Exploratory,10
726,-182.4188365,-292.0296445,1.938318081,1.656105299,4/19/2020 17:00,Exploratory,Exploratory,10
727,-181.8544218,-294.1997707,2.242322883,-1.566664141,4/19/2020 18:00,Exploratory,Exploratory,10
728,-182.1277655,-294.1833848,0.273834432,-1.885117368,4/19/2020 19:00,Exploratory,Exploratory,10
729,-182.6783183,-294.0828032,0.559665075,-0.1208248,4/19/2020 20:00,Exploratory,Exploratory,10
730,-183.1379006,-294.9526878,0.983826781,1.265445101,4/19/2020 21:00,Exploratory,Exploratory,10
731,-183.8352489,-294.8281538,0.708380761,-1.261465097,4/19/2020 22:00,Exploratory,Exploratory,10
732,-185.2047017,-294.6533075,1.38056953,0.049730282,4/19/2020 23:00,Exploratory,Exploratory,10
733,-184.5324453,-293.8253082,1.06654189,-2.125765076,4/20/2020 0:00,Exploratory,Exploratory,10
734,-185.4250945,-293.919966,0.897654062,2.358400705,4/20/2020 1:00,Exploratory,Exploratory,10
735,-186.8753659,-295.9603889,2.503320343,0.847232053,4/20/2020 2:00,Exploratory,Exploratory,10
736,-184.4617279,-295.3775253,2.483018051,2.425665035,4/20/2020 3:00,Exploratory,Exploratory,10
737,-185.0945633,-295.6910973,0.706263432,-2.918500008,4/20/2020 4:00,Exploratory,Exploratory,10
738,-184.6469446,-296.3395477,0.787940651,1.714931773,4/20/2020 5:00,Exploratory,Exploratory,10
739,-187.6630977,-298.2655413,3.578635334,-1.60668482,4/20/2020 6:00,Exploratory,Exploratory,10
740,-188.6394385,-299.3714875,1.475248542,0.279269181,4/20/2020 7:00,Exploratory,Exploratory,10
741,-188.741354,-299.9850578,0.621976872,0.558636766,4/20/2020 8:00,Exploratory,Exploratory,10
742,-190.8169724,-298.2944349,2.677012729,-2.089725908,4/20/2020 9:00,Exploratory,Exploratory,10
743,-195.3406169,-297.1992475,4.65433085,0.445996912,4/20/2020 10:00,Exploratory,Exploratory,10
744,-196.3016387,-295.1800588,2.236221305,-0.889045271,4/20/2020 11:00,Exploratory,Exploratory,10
745,-196.0343238,-295.6403058,0.532244757,-3.059623582,4/20/2020 12:00,Exploratory,Exploratory,10
746,-199.6736494,-295.7143763,3.640079265,-2.076634067,4/20/2020 13:00,Exploratory,Exploratory,10
747,-200.1525999,-295.1000393,0.778976006,-0.92895526,4/20/2020 14:00,Exploratory,Exploratory,10
748,-197.2368718,-293.1315025,3.518040326,-1.63913872,4/20/2020 15:00,Exploratory,Exploratory,10
749,-197.1964318,-293.1189336,0.042348221,-0.292509858,4/20/2020 16:00,Exploratory,Exploratory,10
750,-194.1574939,-294.5536337,3.360581459,-0.7424231,4/20/2020 17:00,Exploratory,Exploratory,10
751,-193.3760869,-297.0669225,2.631960731,-0.828276235,4/20/2020 18:00,Exploratory,Exploratory,10
752,-193.3683189,-297.0557656,0.013594771,2.231947078,4/20/2020 19:00,Resting,Resting,10
753,-193.3693437,-297.0569873,0.001594563,3.051827884,4/20/2020 20:00,Resting,Resting,11
754,-192.9474127,-296.6888137,0.559979978,2.986235452,4/20/2020 21:00,Resting,Resting,11
755,-192.9474138,-296.6888142,1.22E-06,2.900479893,4/20/2020 22:00,Resting,Resting,11
756,-192.6745579,-296.2390561,0.526053926,-2.592459474,4/20/2020 23:00,Resting,Resting,11
757,-192.6747463,-296.2387881,0.000327599,1.158151105,4/21/2020 0:00,Resting,Resting,11
758,-192.6746136,-296.2389565,0.000214423,-3.086842832,4/21/2020 1:00,Resting,Resting,11
759,-192.6795036,-296.1122326,0.126818212,2.512572251,4/21/2020 2:00,Resting,Resting,11
760,-192.6264961,-296.1329539,0.056913731,-1.982012694,4/21/2020 3:00,Resting,Resting,11
761,-192.7058609,-296.1257627,0.079689927,-2.859307517,4/21/2020 4:00,Resting,Resting,11
762,-192.7042467,-296.1214094,0.004642947,-1.835515572,4/21/2020 5:00,Resting,Resting,11
763,-192.7940877,-296.0380189,0.122578123,1.177698577,4/21/2020 6:00,Resting,Resting,11
764,-192.760117,-296.070154,0.04676193,3.13213258,4/21/2020 7:00,Resting,Resting,11
765,-192.760117,-296.070154,2.64E-13,3.043128206,4/21/2020 8:00,Resting,Resting,11
766,-192.3399409,-296.3745959,0.518876507,-2.912507415,4/21/2020 9:00,Resting,Resting,11
767,-192.3401749,-296.3745679,0.000235642,-2.633716017,4/21/2020 10:00,Resting,Resting,11
768,-192.3243753,-296.3805816,0.01690534,2.897044221,4/21/2020 11:00,Resting,Resting,11
769,-192.3463904,-296.3774899,0.022231148,-2.917426366,4/21/2020 12:00,Resting,Resting,11
770,-192.3351405,-296.3713838,0.012800122,-2.50479872,4/21/2020 13:00,Resting,Resting,11
771,-193.3580015,-297.1280796,1.272333671,-3.001932331,4/21/2020 14:00,Resting,Resting,11
772,-193.3401123,-297.1080386,0.026863817,-2.936458374,4/21/2020 15:00,Resting,Resting,11
773,-193.3408838,-297.1086912,0.001010532,3.001534924,4/21/2020 16:00,Resting,Resting,11
774,-193.4247948,-294.3456842,2.764280835,-2.242443217,4/21/2020 17:00,Resting,Resting,11
775,-193.4480718,-294.4277268,0.085280751,2.834779308,4/21/2020 18:00,Resting,Resting,11
776,-193.4451377,-294.4195559,0.008681769,3.073292225,4/21/2020 19:00,Resting,Resting,11
777,-193.6026941,-294.6383279,0.269601997,2.86220112,4/21/2020 20:00,Resting,Resting,11
778,-193.5721444,-294.6560118,0.035298814,1.670216369,4/21/2020 21:00,Resting,Resting,11
779,-193.5868825,-294.6451902,0.01828441,3.032972922,4/21/2020 22:00,Resting,Resting,11
780,-193.5862049,-294.6455931,0.000788339,-3.044645352,4/21/2020 23:00,Resting,Resting,11
781,-193.5862073,-294.6455933,2.37E-06,-2.540516093,4/22/2020 0:00,Resting,Resting,11
782,-193.5570148,-294.6483165,0.029319211,2.983898889,4/22/2020 1:00,Resting,Resting,11
783,-193.6112519,-294.5723442,0.093345832,2.283808841,4/22/2020 2:00,Resting,Resting,11
784,-193.6100337,-294.588984,0.016684402,2.594674789,4/22/2020 3:00,Resting,Resting,11
785,-193.61004,-294.5889771,9.40E-06,-2.468906098,4/22/2020 4:00,Resting,Resting,11
786,-193.6084927,-294.5953527,0.006560655,2.633912824,4/22/2020 5:00,Resting,Resting,11
787,-193.6084963,-294.595335,1.81E-05,3.101976862,4/22/2020 6:00,Resting,Resting,11
788,-194.5622682,-296.4989298,2.129167437,2.47864481,4/22/2020 7:00,Resting,Resting,11
789,-194.5622675,-296.4989285,1.43E-06,3.126522383,4/22/2020 8:00,Resting,Resting,11
790,-194.5622676,-296.4989286,1.36E-07,2.604369315,4/22/2020 9:00,Resting,Resting,11
791,-194.1534511,-296.2718549,0.467646683,3.094578287,4/22/2020 10:00,Resting,Resting,11
792,-194.1740255,-296.3101102,0.043436968,-2.571250894,4/22/2020 11:00,Resting,Resting,11
793,-193.5155341,-295.5055683,1.039662726,2.949135334,4/22/2020 12:00,Resting,Resting,11
794,-193.5155457,-295.5055758,1.38E-05,2.829418424,4/22/2020 13:00,Resting,Resting,11
795,-193.4930462,-295.492863,0.025842672,3.083175618,4/22/2020 14:00,Resting,Resting,11
796,-193.5188739,-295.5107014,0.031389166,-3.051459441,4/22/2020 15:00,Resting,Resting,11
797,-193.3393149,-295.4115925,0.205095167,3.041499856,4/22/2020 16:00,Resting,Resting,11
798,-194.9372708,-296.1461924,1.758721205,3.068148958,4/22/2020 17:00,Resting,Resting,11
799,-194.884619,-296.0120443,0.14411081,-2.375713287,4/22/2020 18:00,Resting,Resting,11
800,-194.8852974,-296.086388,0.074346851,-2.776701952,4/22/2020 19:00,Resting,Resting,11
801,-194.8733332,-295.8303038,0.256363617,3.104031666,4/22/2020 20:00,Resting,Resting,11
802,-194.6868941,-296.5672236,0.760138402,-2.847108532,4/22/2020 21:00,Exploratory,Resting,11
803,-194.6064609,-295.5615524,1.008882638,2.813984858,4/22/2020 22:00,Exploratory,Exploratory,11
804,-193.7789409,-294.4169516,1.412409407,-0.546171172,4/22/2020 23:00,Exploratory,Exploratory,12
805,-194.0580489,-295.2944599,0.920826852,-2.823561907,4/23/2020 0:00,Exploratory,Exploratory,12
806,-192.9059502,-296.9682955,2.032008183,0.910779547,4/23/2020 1:00,Exploratory,Exploratory,12
807,-192.6345208,-297.8401833,0.91316053,-0.30102683,4/23/2020 2:00,Exploratory,Exploratory,12
808,-193.1931585,-296.5061042,1.446320559,-3.046835273,4/23/2020 3:00,Exploratory,Exploratory,12
809,-192.8336339,-294.8966862,1.649085857,-0.61633953,4/23/2020 4:00,Exploratory,Exploratory,12
